pond,datetime,date,time,temp,do,dosat,doy_frac,doy
B,08/21/20 1:02,08/21/20,1:02,24.106,3.535,42.088656,234.0431,234
B,08/21/20 1:32,08/21/20,1:32,23.988,3.85,45.738208,234.0639,234
B,08/21/20 2:02,08/21/20,2:02,23.846,3.85,45.616825,234.0847,234
B,08/21/20 2:32,08/21/20,2:32,23.703,3.899,46.073681,234.1056,234
B,08/21/20 3:02,08/21/20,3:02,23.569,3.672,43.282146,234.1264,234
B,08/21/20 3:32,08/21/20,3:32,23.452,3.609,42.445963,234.1472,234
B,08/21/20 4:02,08/21/20,4:02,23.343,3.409,40.011407,234.1681,234
B,08/21/20 4:32,08/21/20,4:32,23.217,3.223,37.738395,234.1889,234
B,08/21/20 5:02,08/21/20,5:02,23.109,3.174,37.088772,234.2097,234
B,08/21/20 5:32,08/21/20,5:32,23.042,3.176,37.065058,234.2306,234
B,08/21/20 6:02,08/21/20,6:02,22.966,2.786,32.46678,234.2514,234
B,08/21/20 6:32,08/21/20,6:32,22.874,3.037,35.330035,234.2722,234
B,08/21/20 7:02,08/21/20,7:02,22.791,2.861,33.230099,234.2931,234
B,08/21/20 7:32,08/21/20,7:32,22.74,2.88,33.418321,234.3139,234
B,08/21/20 8:02,08/21/20,8:02,22.657,2.817,32.635638,234.3347,234
B,08/21/20 8:32,08/21/20,8:32,22.665,2.792,32.350941,234.3556,234
B,08/21/20 9:02,08/21/20,9:02,22.69,3.023,35.044237,234.3764,234
B,08/21/20 9:32,08/21/20,9:32,22.724,3.093,35.878949,234.3972,234
B,08/21/20 10:02,08/21/20,10:02,22.782,3.082,35.790851,234.4181,234
B,08/21/20 10:32,08/21/20,10:32,22.849,3.205,37.266699,234.4389,234
B,08/21/20 11:02,08/21/20,11:02,22.95,3.352,39.050826,234.4597,234
B,08/21/20 11:32,08/21/20,11:32,23.042,3.464,40.426121,234.4806,234
B,08/21/20 12:02,08/21/20,12:02,23.184,3.733,43.682758,234.5014,234
B,08/21/20 12:32,08/21/20,12:32,23.301,4.001,46.922487,234.5222,234
B,08/21/20 13:02,08/21/20,13:02,23.402,4.37,51.347776,234.5431,234
B,08/21/20 13:32,08/21/20,13:32,23.477,4.413,51.926372,234.5639,234
B,08/21/20 14:02,08/21/20,14:02,23.645,5.028,59.350158,234.5847,234
B,08/21/20 14:32,08/21/20,14:32,23.712,5.484,64.81425,234.6056,234
B,08/21/20 15:02,08/21/20,15:02,23.829,5.409,64.068268,234.6264,234
B,08/21/20 15:32,08/21/20,15:32,23.938,5.923,70.299794,234.6472,234
B,08/21/20 16:02,08/21/20,16:02,24.064,6.827,81.220381,234.6681,234
B,08/21/20 16:32,08/21/20,16:32,24.156,7.124,84.899406,234.6889,234
B,08/21/20 17:02,08/21/20,17:02,24.181,7.157,85.332447,234.7097,234
B,08/21/20 17:32,08/21/20,17:32,24.231,7.215,86.10417,234.7306,234
B,08/21/20 18:02,08/21/20,18:02,24.324,7.423,88.739955,234.7514,234
B,08/21/20 18:32,08/21/20,18:32,24.357,7.453,89.1533,234.7722,234
B,08/21/20 19:02,08/21/20,19:02,24.34,7.492,89.591492,234.7931,234
B,08/21/20 19:32,08/21/20,19:32,24.357,7.389,88.387728,234.8139,234
B,08/21/20 20:02,08/21/20,20:02,24.374,7.357,88.032762,234.8347,234
B,08/21/20 20:32,08/21/20,20:32,24.391,5.274,63.12784,234.8556,234
B,08/21/20 21:02,08/21/20,21:02,24.424,6.077,72.784071,234.8764,234
B,08/21/20 21:32,08/21/20,21:32,24.458,6.022,72.170896,234.8972,234
B,08/21/20 22:02,08/21/20,22:02,24.45,6.522,78.151555,234.9181,234
B,08/21/20 22:32,08/21/20,22:32,24.466,6.751,80.919644,234.9389,234
B,08/21/20 23:02,08/21/20,23:02,24.475,6.799,81.508604,234.9597,234
B,08/21/20 23:32,08/21/20,23:32,24.5,6.839,82.026188,234.9806,234
B,08/22/20 0:02,08/22/20,0:02,24.517,6.656,79.856492,235.0014,235
B,08/22/20 0:32,08/22/20,0:32,24.5,6.379,76.509001,235.0222,235
B,08/22/20 1:02,08/22/20,1:02,24.45,5.683,68.098021,235.0431,235
B,08/22/20 1:32,08/22/20,1:32,24.374,4.598,55.018981,235.0639,235
B,08/22/20 2:02,08/22/20,2:02,24.273,3.344,39.938689,235.0847,235
B,08/22/20 2:32,08/22/20,2:32,24.139,3.257,38.802597,235.1056,235
B,08/22/20 3:02,08/22/20,3:02,24.013,3.171,37.689259,235.1264,235
B,08/22/20 3:32,08/22/20,3:32,23.971,3.489,41.436336,235.1472,235
B,08/22/20 4:02,08/22/20,4:02,23.879,3.304,39.171733,235.1681,235
B,08/22/20 4:32,08/22/20,4:32,23.804,3.023,35.789915,235.1889,235
B,08/22/20 5:02,08/22/20,5:02,23.745,3.237,38.281125,235.2097,235
B,08/22/20 5:32,08/22/20,5:32,23.653,3.744,44.200555,235.2306,235
B,08/22/20 6:02,08/22/20,6:02,23.561,3.802,44.807722,235.2514,235
B,08/22/20 6:32,08/22/20,6:32,23.502,3.538,41.650128,235.2722,235
B,08/22/20 7:02,08/22/20,7:02,23.427,3.632,42.696348,235.2931,235
B,08/22/20 7:32,08/22/20,7:32,23.368,3.392,39.830663,235.3139,235
B,08/22/20 8:02,08/22/20,8:02,23.31,3.204,37.581905,235.3347,235
B,08/22/20 8:32,08/22/20,8:32,23.251,3.117,36.520696,235.3556,235
B,08/22/20 9:02,08/22/20,9:02,23.209,2.884,33.763905,235.3764,235
B,08/22/20 9:32,08/22/20,9:32,23.151,3.073,35.937134,235.3972,235
B,08/22/20 10:02,08/22/20,10:02,23.167,3.091,36.158581,235.4181,235
B,08/22/20 10:32,08/22/20,10:32,23.226,3.188,37.334929,235.4389,235
B,08/22/20 11:02,08/22/20,11:02,23.31,3.065,35.951479,235.4597,235
B,08/22/20 11:32,08/22/20,11:32,23.402,3.233,37.987954,235.4806,235
B,08/22/20 12:02,08/22/20,12:02,23.485,3.403,40.048056,235.5014,235
B,08/22/20 12:32,08/22/20,12:32,23.511,3.332,39.231697,235.5222,235
B,08/22/20 13:02,08/22/20,13:02,23.511,3.63,42.740414,235.5431,235
B,08/22/20 13:32,08/22/20,13:32,23.536,3.653,43.031466,235.5639,235
B,08/22/20 14:02,08/22/20,14:02,23.603,3.773,44.501084,235.5847,235
B,08/22/20 14:32,08/22/20,14:32,23.636,3.787,44.693922,235.6056,235
B,08/22/20 15:02,08/22/20,15:02,23.737,4.069,48.113229,235.6264,235
B,08/22/20 15:32,08/22/20,15:32,23.804,4.25,50.316618,235.6472,235
B,08/22/20 16:02,08/22/20,16:02,23.871,4.547,53.900481,235.6681,235
B,08/22/20 16:32,08/22/20,16:32,23.913,4.614,54.737726,235.6889,235
B,08/22/20 17:02,08/22/20,17:02,23.963,4.866,57.781327,235.7097,235
B,08/22/20 17:32,08/22/20,17:32,24.039,5.098,60.622266,235.7306,235
B,08/22/20 18:02,08/22/20,18:02,24.089,5.233,62.285731,235.7514,235
B,08/22/20 18:32,08/22/20,18:32,24.122,5.264,62.693308,235.7722,235
B,08/22/20 19:02,08/22/20,19:02,24.106,5.205,61.972122,235.7931,235
B,08/22/20 19:32,08/22/20,19:32,24.114,5.087,60.576226,235.8139,235
B,08/22/20 20:02,08/22/20,20:02,24.164,5.06,60.310933,235.8347,235
B,08/22/20 20:32,08/22/20,20:32,24.122,5.038,60.001688,235.8556,235
B,08/22/20 21:02,08/22/20,21:02,24.181,4.883,58.219693,235.8764,235
B,08/22/20 21:32,08/22/20,21:32,24.206,4.918,58.664325,235.8972,235
B,08/22/20 22:02,08/22/20,22:02,24.223,4.937,58.909624,235.9181,235
B,08/22/20 22:32,08/22/20,22:32,24.215,4.757,56.753355,235.9389,235
B,08/22/20 23:02,08/22/20,23:02,24.231,4.727,56.412254,235.9597,235
B,08/22/20 23:32,08/22/20,23:32,24.24,4.758,56.791729,235.9806,235
B,08/23/20 0:02,08/23/20,0:02,24.223,4.616,55.079365,236.0014,236
B,08/23/20 0:32,08/23/20,0:32,24.273,4.663,55.692018,236.0222,236
B,08/23/20 1:02,08/23/20,1:02,24.265,4.538,54.191022,236.0431,236
B,08/23/20 1:32,08/23/20,1:32,24.273,4.608,55.035132,236.0639,236
B,08/23/20 2:02,08/23/20,2:02,24.248,4.264,50.902904,236.0847,236
B,08/23/20 2:32,08/23/20,2:32,24.198,3.093,36.889326,236.1056,236
B,08/23/20 3:02,08/23/20,3:02,24.114,2.252,26.816918,236.1264,236
B,08/23/20 3:32,08/23/20,3:32,24.022,2.559,30.420383,236.1472,236
B,08/23/20 4:02,08/23/20,4:02,23.904,2.875,34.101529,236.1681,236
B,08/23/20 4:32,08/23/20,4:32,23.795,2.909,34.434435,236.1889,236
B,08/23/20 5:02,08/23/20,5:02,23.678,2.768,32.693537,236.2097,236
B,08/23/20 5:32,08/23/20,5:32,23.586,2.607,30.738735,236.2306,236
B,08/23/20 6:02,08/23/20,6:02,23.485,2.665,31.362935,236.2514,236
B,08/23/20 6:32,08/23/20,6:32,23.402,2.155,25.321386,236.2722,236
B,08/23/20 7:02,08/23/20,7:02,23.343,2.519,29.565484,236.2931,236
B,08/23/20 7:32,08/23/20,7:32,23.276,2.473,28.988885,236.3139,236
B,08/23/20 8:02,08/23/20,8:02,23.259,2.416,28.311627,236.3347,236
B,08/23/20 8:32,08/23/20,8:32,23.293,2.31,27.086871,236.3556,236
B,08/23/20 9:02,08/23/20,9:02,23.326,2.511,29.462133,236.3764,236
B,08/23/20 9:32,08/23/20,9:32,23.343,2.648,31.079556,236.3972,236
B,08/23/20 10:02,08/23/20,10:02,23.435,2.677,31.474493,236.4181,236
B,08/23/20 10:32,08/23/20,10:32,23.511,2.936,34.569107,236.4389,236
B,08/23/20 11:02,08/23/20,11:02,23.594,3.175,37.441568,236.4597,236
B,08/23/20 11:32,08/23/20,11:32,23.695,3.745,44.247249,236.4806,236
B,08/23/20 12:02,08/23/20,12:02,23.795,4.279,50.651409,236.5014,236
B,08/23/20 12:32,08/23/20,12:32,23.913,4.886,57.964571,236.5222,236
B,08/23/20 13:02,08/23/20,13:02,24.005,5.41,64.29152,236.5431,236
B,08/23/20 13:32,08/23/20,13:32,24.164,5.605,66.806874,236.5639,236
B,08/23/20 14:02,08/23/20,14:02,24.24,6.232,74.385468,236.5847,236
B,08/23/20 14:32,08/23/20,14:32,24.366,6.313,75.52918,236.6056,236
B,08/23/20 15:02,08/23/20,15:02,24.492,7.222,86.606988,236.6264,236
B,08/23/20 15:32,08/23/20,15:32,24.592,5.966,71.677708,236.6472,236
B,08/23/20 16:02,08/23/20,16:02,24.702,6.729,81.009511,236.6681,236
B,08/23/20 16:32,08/23/20,16:32,24.76,7.034,84.772252,236.6889,236
B,08/23/20 17:02,08/23/20,17:02,24.836,7.146,86.243077,236.7097,236
B,08/23/20 17:32,08/23/20,17:32,24.878,7.313,88.327016,236.7306,236
B,08/23/20 18:02,08/23/20,18:02,24.928,7.52,90.911005,236.7514,236
B,08/23/20 18:32,08/23/20,18:32,24.954,7.581,91.692398,236.7722,236
B,08/23/20 19:02,08/23/20,19:02,24.954,7.678,92.865616,236.7931,236
B,08/23/20 19:32,08/23/20,19:32,24.954,7.676,92.841426,236.8139,236
B,08/23/20 20:02,08/23/20,20:02,24.954,7.637,92.36972,236.8347,236
B,08/23/20 20:32,08/23/20,20:32,24.987,7.459,90.271697,236.8556,236
B,08/23/20 21:02,08/23/20,21:02,25.004,7.449,90.178916,236.8764,236
B,08/23/20 21:32,08/23/20,21:32,25.021,7.322,88.669195,236.8972,236
B,08/23/20 22:02,08/23/20,22:02,25.021,7.34,88.887174,236.9181,236
B,08/23/20 22:32,08/23/20,22:32,25.063,7.236,87.695532,236.9389,236
B,08/23/20 23:02,08/23/20,23:02,25.088,7.217,87.505518,236.9597,236
B,08/23/20 23:32,08/23/20,23:32,25.097,7.1,86.10116,236.9806,236
B,08/24/20 0:02,08/24/20,0:02,25.113,7.123,86.405509,237.0014,237
B,08/24/20 0:32,08/24/20,0:32,25.172,7.289,88.515145,237.0222,237
B,08/24/20 1:02,08/24/20,1:02,25.147,7.105,86.241068,237.0431,237
B,08/24/20 1:32,08/24/20,1:32,25.181,7.13,86.598626,237.0639,237
B,08/24/20 2:02,08/24/20,2:02,25.189,7.099,86.234786,237.0847,237
B,08/24/20 2:32,08/24/20,2:32,25.206,7.022,85.326079,237.1056,237
B,08/24/20 3:02,08/24/20,3:02,25.172,6.502,78.958084,237.1264,237
B,08/24/20 3:32,08/24/20,3:32,25.164,5.971,72.499138,237.1472,237
B,08/24/20 4:02,08/24/20,4:02,25.113,3.998,48.497715,237.1681,237
B,08/24/20 4:32,08/24/20,4:32,25.029,2.854,34.566945,237.1889,237
B,08/24/20 5:02,08/24/20,5:02,24.987,2.338,28.295378,237.2097,237
B,08/24/20 5:32,08/24/20,5:32,24.886,1.098,13.263693,237.2306,237
B,08/24/20 6:02,08/24/20,6:02,24.794,1.926,23.226328,237.2514,237
B,08/24/20 6:32,08/24/20,6:32,24.693,2.151,25.891283,237.2722,237
B,08/24/20 7:02,08/24/20,7:02,24.601,2.45,29.440107,237.2931,237
B,08/24/20 7:32,08/24/20,7:32,24.517,2.624,31.481886,237.3139,237
B,08/24/20 8:02,08/24/20,8:02,24.45,2.699,32.341467,237.3347,237
B,08/24/20 8:32,08/24/20,8:32,24.424,2.817,33.739136,237.3556,237
B,08/24/20 9:02,08/24/20,9:02,24.45,3.443,41.25664,237.3764,237
B,08/24/20 9:32,08/24/20,9:32,24.458,3.083,36.948335,237.3972,237
B,08/24/20 10:02,08/24/20,10:02,24.525,3.307,39.682183,237.4181,237
B,08/24/20 10:32,08/24/20,10:32,24.601,3.516,42.249557,237.4389,237
B,08/24/20 11:02,08/24/20,11:02,24.66,3.865,46.49405,237.4597,237
B,08/24/20 11:32,08/24/20,11:32,24.752,4.048,48.778409,237.4806,237
B,08/24/20 12:02,08/24/20,12:02,24.844,4.361,52.639466,237.5014,237
B,08/24/20 12:32,08/24/20,12:32,24.92,1.854,22.410124,237.5222,237
B,08/24/20 13:02,08/24/20,13:02,25.029,2.596,31.442113,237.5431,237
B,08/24/20 13:32,08/24/20,13:32,25.122,3.265,39.61262,237.5639,237
B,08/24/20 14:02,08/24/20,14:02,25.223,3.867,47.00356,237.5847,237
B,08/24/20 14:32,08/24/20,14:32,25.341,4.353,53.025612,237.6056,237
B,08/24/20 15:02,08/24/20,15:02,25.416,4.974,60.673595,237.6264,237
B,08/24/20 15:32,08/24/20,15:32,25.534,5.588,68.310622,237.6472,237
B,08/24/20 16:02,08/24/20,16:02,25.619,5.976,73.167308,237.6681,237
B,08/24/20 16:32,08/24/20,16:32,25.669,6.301,77.216915,237.6889,237
B,08/24/20 17:02,08/24/20,17:02,25.686,6.539,80.1584,237.7097,237
B,08/24/20 17:32,08/24/20,17:32,25.745,6.764,83.005846,237.7306,237
B,08/24/20 18:02,08/24/20,18:02,25.796,6.87,84.385051,237.7514,237
B,08/24/20 18:32,08/24/20,18:32,25.787,6.885,84.55543,237.7722,237
B,08/24/20 19:02,08/24/20,19:02,25.812,6.819,83.78303,237.7931,237
B,08/24/20 19:32,08/24/20,19:32,25.821,6.896,84.742997,237.8139,237
B,08/24/20 20:02,08/24/20,20:02,25.821,6.819,83.796766,237.8347,237
B,08/24/20 20:32,08/24/20,20:32,25.846,6.813,83.761158,237.8556,237
B,08/24/20 21:02,08/24/20,21:02,25.821,6.809,83.673879,237.8764,237
B,08/24/20 21:32,08/24/20,21:32,25.855,6.753,83.037104,237.8972,237
B,08/24/20 22:02,08/24/20,22:02,25.855,6.8,83.615032,237.9181,237
B,08/24/20 22:32,08/24/20,22:32,25.871,6.639,81.659103,237.9389,237
B,08/24/20 23:02,08/24/20,23:02,25.88,6.696,82.373689,237.9597,237
B,08/24/20 23:32,08/24/20,23:32,25.897,6.726,82.768347,237.9806,237
B,08/25/20 0:02,08/25/20,0:02,25.914,6.651,81.870733,238.0014,238
B,08/25/20 0:32,08/25/20,0:32,25.905,6.613,81.389645,238.0222,238
B,08/25/20 1:02,08/25/20,1:02,25.905,6.596,81.180417,238.0431,238
B,08/25/20 1:32,08/25/20,1:32,25.838,6.558,80.614365,238.0639,238
B,08/25/20 2:02,08/25/20,2:02,25.804,6.578,80.810157,238.0847,238
B,08/25/20 2:32,08/25/20,2:32,25.779,6.512,79.962919,238.1056,238
B,08/25/20 3:02,08/25/20,3:02,25.694,6.38,78.220715,238.1264,238
B,08/25/20 3:32,08/25/20,3:32,25.627,5.574,68.255383,238.1472,238
B,08/25/20 4:02,08/25/20,4:02,25.517,4.888,59.734882,238.1681,238
B,08/25/20 4:32,08/25/20,4:32,25.408,4.7,57.322901,238.1889,238
B,08/25/20 5:02,08/25/20,5:02,25.324,4.53,55.164518,238.2097,238
B,08/25/20 5:32,08/25/20,5:32,25.223,4.396,53.433579,238.2306,238
B,08/25/20 6:02,08/25/20,6:02,25.113,4.153,50.377942,238.2514,238
B,08/25/20 6:32,08/25/20,6:32,25.021,3.842,46.526502,238.2722,238
B,08/25/20 7:02,08/25/20,7:02,24.945,3.785,45.77208,238.2931,238
B,08/25/20 7:32,08/25/20,7:32,24.87,3.637,43.921499,238.3139,238
B,08/25/20 8:02,08/25/20,8:02,24.844,3.513,42.403679,238.3347,238
B,08/25/20 8:32,08/25/20,8:32,24.836,3.524,42.530171,238.3556,238
B,08/25/20 9:02,08/25/20,9:02,24.836,3.529,42.590515,238.3764,238
B,08/25/20 9:32,08/25/20,9:32,24.87,2.574,31.084394,238.3972,238
B,08/25/20 10:02,08/25/20,10:02,24.912,2.912,35.193448,238.4181,238
B,08/25/20 10:32,08/25/20,10:32,25.012,3.11,37.655761,238.4389,238
B,08/25/20 11:02,08/25/20,11:02,25.105,3.335,40.449244,238.4597,238
B,08/25/20 11:32,08/25/20,11:32,25.198,3.538,42.984805,238.4806,238
B,08/25/20 12:02,08/25/20,12:02,25.282,3.834,46.652949,238.5014,238
B,08/25/20 12:32,08/25/20,12:32,25.374,4.057,49.449824,238.5222,238
B,08/25/20 13:02,08/25/20,13:02,25.467,4.352,53.135942,238.5431,238
B,08/25/20 13:32,08/25/20,13:32,25.593,4.681,57.284727,238.5639,238
B,08/25/20 14:02,08/25/20,14:02,25.711,4.981,61.087498,238.5847,238
B,08/25/20 14:32,08/25/20,14:32,25.812,5.294,65.045807,238.6056,238
B,08/25/20 15:02,08/25/20,15:02,25.88,5.619,69.124516,238.6264,238
B,08/25/20 15:32,08/25/20,15:32,25.964,5.881,72.458239,238.6472,238
B,08/25/20 16:02,08/25/20,16:02,26.023,6.078,74.965747,238.6681,238
B,08/25/20 16:32,08/25/20,16:32,26.125,6.538,80.788793,238.6889,238
B,08/25/20 17:02,08/25/20,17:02,26.15,6.734,83.24846,238.7097,238
B,08/25/20 17:32,08/25/20,17:32,26.218,6.735,83.363492,238.7306,238
B,08/25/20 18:02,08/25/20,18:02,26.234,6.943,85.962953,238.7514,238
B,08/25/20 18:32,08/25/20,18:32,26.285,7.104,88.037581,238.7722,238
B,08/25/20 19:02,08/25/20,19:02,26.277,7.069,87.591154,238.7931,238
B,08/25/20 19:32,08/25/20,19:32,26.302,7.066,87.593602,238.8139,238
B,08/25/20 20:02,08/25/20,20:02,26.302,6.875,85.225872,238.8347,238
B,08/25/20 20:32,08/25/20,20:32,26.302,6.896,85.486198,238.8556,238
B,08/25/20 21:02,08/25/20,21:02,26.319,6.796,84.272464,238.8764,238
B,08/25/20 21:32,08/25/20,21:32,26.344,6.689,82.983145,238.8972,238
B,08/25/20 22:02,08/25/20,22:02,26.327,6.469,80.229174,238.9181,238
B,08/25/20 22:32,08/25/20,22:32,26.336,6.462,80.155406,238.9389,238
B,08/25/20 23:02,08/25/20,23:02,26.37,6.392,79.335875,238.9597,238
B,08/25/20 23:32,08/25/20,23:32,26.387,6.088,75.585926,238.9806,238
B,08/26/20 0:02,08/26/20,0:02,26.37,5.432,67.4206,239.0014,239
B,08/26/20 0:32,08/26/20,0:32,26.294,4.519,56.011632,239.0222,239
B,08/26/20 1:02,08/26/20,1:02,26.243,4.214,52.183052,239.0431,239
B,08/26/20 1:32,08/26/20,1:32,26.142,3.571,44.139758,239.0639,239
B,08/26/20 2:02,08/26/20,2:02,26.04,3.581,44.181513,239.0847,239
B,08/26/20 2:32,08/26/20,2:32,25.922,3.951,48.64206,239.1056,239
B,08/26/20 3:02,08/26/20,3:02,25.812,4.012,49.294254,239.1264,239
B,08/26/20 3:32,08/26/20,3:32,25.728,3.921,48.102461,239.1472,239
B,08/26/20 4:02,08/26/20,4:02,25.61,3.955,48.415183,239.1681,239
B,08/26/20 4:32,08/26/20,4:32,25.509,3.927,47.983748,239.1889,239
B,08/26/20 5:02,08/26/20,5:02,25.425,3.789,46.226407,239.2097,239
B,08/26/20 5:32,08/26/20,5:32,25.315,3.601,43.844292,239.2306,239
B,08/26/20 6:02,08/26/20,6:02,25.214,3.467,42.134576,239.2514,239
B,08/26/20 6:32,08/26/20,6:32,25.139,3.236,39.273054,239.2722,239
B,08/26/20 7:02,08/26/20,7:02,25.08,3.009,36.478501,239.2931,239
B,08/26/20 7:32,08/26/20,7:32,25.004,2.944,35.640586,239.3139,239
B,08/26/20 8:02,08/26/20,8:02,24.97,2.831,34.251122,239.3347,239
B,08/26/20 8:32,08/26/20,8:32,24.945,2.858,34.561851,239.3556,239
B,08/26/20 9:02,08/26/20,9:02,24.97,2.975,35.993319,239.3764,239
B,08/26/20 9:32,08/26/20,9:32,25.004,2.835,34.321013,239.3972,239
B,08/26/20 10:02,08/26/20,10:02,25.046,3.077,37.279535,239.4181,239
B,08/26/20 10:32,08/26/20,10:32,25.13,3.094,37.543486,239.4389,239
B,08/26/20 11:02,08/26/20,11:02,25.181,3.271,39.728486,239.4597,239
B,08/26/20 11:32,08/26/20,11:32,25.282,3.479,42.333232,239.4806,239
B,08/26/20 12:02,08/26/20,12:02,25.4,3.62,44.14436,239.5014,239
B,08/26/20 12:32,08/26/20,12:32,25.492,4.013,49.019328,239.5222,239
B,08/26/20 13:02,08/26/20,13:02,25.593,4.437,54.298726,239.5431,239
B,08/26/20 13:32,08/26/20,13:32,25.686,4.77,58.473095,239.5639,239
B,08/26/20 14:02,08/26/20,14:02,25.829,5.213,64.07042,239.5847,239
B,08/26/20 14:32,08/26/20,14:32,25.905,5.508,67.789833,239.6056,239
B,08/26/20 15:02,08/26/20,15:02,26.032,5.659,69.809232,239.6264,239
B,08/26/20 15:32,08/26/20,15:32,26.049,6.006,74.112687,239.6472,239
B,08/26/20 16:02,08/26/20,16:02,26.133,6.132,75.782924,239.6681,239
B,08/26/20 16:32,08/26/20,16:32,26.243,6.281,77.779247,239.6889,239
B,08/26/20 17:02,08/26/20,17:02,26.319,6.539,81.085586,239.7097,239
B,08/26/20 17:32,08/26/20,17:32,26.361,6.7,83.145163,239.7306,239
B,08/26/20 18:02,08/26/20,18:02,26.429,6.69,83.123147,239.7514,239
B,08/26/20 18:32,08/26/20,18:32,26.403,6.714,83.382172,239.7722,239
B,08/26/20 19:02,08/26/20,19:02,26.403,1.834,22.776721,239.7931,239
B,08/26/20 19:32,08/26/20,19:32,26.454,3.47,43.134167,239.8139,239
B,08/26/20 20:02,08/26/20,20:02,26.446,4.302,53.468697,239.8347,239
B,08/26/20 20:32,08/26/20,20:32,26.446,4.733,58.82551,239.8556,239
B,08/26/20 21:02,08/26/20,21:02,26.463,5.29,65.768537,239.8764,239
B,08/26/20 21:32,08/26/20,21:32,26.463,5.519,68.615606,239.8972,239
B,08/26/20 22:02,08/26/20,22:02,26.496,5.591,69.552171,239.9181,239
B,08/26/20 22:32,08/26/20,22:32,26.556,5.514,68.668571,239.9389,239
B,08/26/20 23:02,08/26/20,23:02,26.573,5.007,62.373763,239.9597,239
B,08/26/20 23:32,08/26/20,23:32,26.522,4.303,53.554538,239.9806,239
B,08/27/20 0:02,08/27/20,0:02,26.471,3.672,45.659159,240.0014,240
B,08/27/20 0:32,08/27/20,0:32,26.395,3.285,40.79101,240.0222,240
B,08/27/20 1:02,08/27/20,1:02,26.302,3.156,39.123324,240.0431,240
B,08/27/20 1:32,08/27/20,1:32,26.209,3.249,40.208438,240.0639,240
B,08/27/20 2:02,08/27/20,2:02,26.108,3.307,40.851355,240.0847,240
B,08/27/20 2:32,08/27/20,2:32,25.998,3.363,41.46024,240.1056,240
B,08/27/20 3:02,08/27/20,3:02,25.871,3.049,37.502426,240.1264,240
B,08/27/20 3:32,08/27/20,3:32,25.787,3.353,41.178556,240.1472,240
B,08/27/20 4:02,08/27/20,4:02,25.694,3.301,40.471251,240.1681,240
B,08/27/20 4:32,08/27/20,4:32,25.627,3.327,40.740161,240.1889,240
B,08/27/20 5:02,08/27/20,5:02,25.526,3.181,38.880512,240.2097,240
B,08/27/20 5:32,08/27/20,5:32,25.45,3.147,38.411484,240.2306,240
B,08/27/20 6:02,08/27/20,6:02,25.425,3.115,38.003499,240.2514,240
B,08/27/20 6:32,08/27/20,6:32,25.332,2.939,35.795211,240.2722,240
B,08/27/20 7:02,08/27/20,7:02,25.273,2.843,34.588531,240.2931,240
B,08/27/20 7:32,08/27/20,7:32,25.223,2.624,31.894839,240.3139,240
B,08/27/20 8:02,08/27/20,8:02,25.198,2.418,29.377405,240.3347,240
B,08/27/20 8:32,08/27/20,8:32,25.198,2.255,27.397042,240.3556,240
B,08/27/20 9:02,08/27/20,9:02,25.214,2.289,27.8183,240.3764,240
B,08/27/20 9:32,08/27/20,9:32,25.265,2.522,30.678673,240.3972,240
B,08/27/20 10:02,08/27/20,10:02,25.299,0.67,8.15525,240.4181,240
B,08/27/20 10:32,08/27/20,10:32,25.374,1.232,15.01656,240.4389,240
B,08/27/20 11:02,08/27/20,11:02,25.442,1.78,21.723047,240.4597,240
B,08/27/20 11:32,08/27/20,11:32,25.517,2.269,27.728815,240.4806,240
B,08/27/20 12:02,08/27/20,12:02,25.661,2.654,32.519246,240.5014,240
B,08/27/20 12:32,08/27/20,12:32,25.77,3.06,37.56855,240.5222,240
B,08/27/20 13:02,08/27/20,13:02,25.863,3.382,41.592239,240.5431,240
B,08/27/20 13:32,08/27/20,13:32,25.956,3.827,47.144594,240.5639,240
B,08/27/20 14:02,08/27/20,14:02,26.057,4.476,55.240855,240.5847,240
B,08/27/20 14:32,08/27/20,14:32,26.184,4.791,59.264815,240.6056,240
B,08/27/20 15:02,08/27/20,15:02,26.277,5.519,68.385285,240.6264,240
B,08/27/20 15:32,08/27/20,15:32,26.361,5.736,71.182188,240.6472,240
B,08/27/20 16:02,08/27/20,16:02,26.454,6.062,75.35427,240.6681,240
B,08/27/20 16:32,08/27/20,16:32,26.522,6.277,78.122667,240.6889,240
B,08/27/20 17:02,08/27/20,17:02,26.581,6.516,81.183555,240.7097,240
B,08/27/20 17:32,08/27/20,17:32,26.657,5.971,74.495271,240.7306,240
B,08/27/20 18:02,08/27/20,18:02,26.691,6.3,78.64806,240.7514,240
B,08/27/20 18:32,08/27/20,18:32,26.708,6.406,79.995815,240.7722,240
B,08/27/20 19:02,08/27/20,19:02,26.691,6.413,80.058732,240.7931,240
B,08/27/20 19:32,08/27/20,19:32,26.716,6.46,80.681761,240.8139,240
B,08/27/20 20:02,08/27/20,20:02,26.716,6.323,78.970708,240.8347,240
B,08/27/20 20:32,08/27/20,20:32,26.733,6.244,78.007897,240.8556,240
B,08/27/20 21:02,08/27/20,21:02,26.759,6.291,78.631841,240.8764,240
B,08/27/20 21:32,08/27/20,21:32,26.742,6.235,77.908069,240.8972,240
B,08/27/20 22:02,08/27/20,22:02,26.776,6.227,77.855693,240.9181,240
B,08/27/20 22:32,08/27/20,22:32,26.784,6.168,77.129112,240.9389,240
