DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,10:14:30 AM,F2,,0.00000 °,0.00000 °,731.6,278.2,275.2,0.13,274.9,179,77.9,3594.3,-3,-3,0.47,2.15,-0.27,-0.28,167.3,13.58,9.07,-188.7,1.52,1.072,1.093
6/5/2020,10:14:30 AM,F2,,0.00000 °,0.00000 °,731.6,278.5,276.1,0.13,275.8,179,77.8,3590.8,-3,-3,0.5,2.25,-0.27,-0.28,169.1,13.8,9.07,-188.6,1.54,1.086,1.115
6/5/2020,10:14:30 AM,F2,,0.00000 °,0.00000 °,731.6,278.8,276.8,0.13,276.6,180,77.7,3587.2,-3,-2.9,0.51,2.31,-0.27,-0.28,169.3,13.85,9.07,-188.5,1.549,1.093,1.125
6/5/2020,10:14:30 AM,F2,,0.00000 °,0.00000 °,731.6,279,277.8,0.13,277.6,181,77.4,3583.7,-2.9,-2.9,0.52,2.33,-0.26,-0.28,170.7,13.98,9.07,-188.5,1.558,1.099,1.131
6/5/2020,10:14:31 AM,F2,,0.00000 °,0.00000 °,731.6,279.3,278.6,0.13,278.6,181,77.2,3580.4,-2.9,-2.9,0.52,2.34,-0.26,-0.28,177.5,14.56,9.07,-188.4,1.576,1.111,1.146
6/5/2020,10:14:31 AM,F2,,0.00000 °,0.00000 °,731.6,279.6,279.7,0.13,279.7,182,77,3576.8,-2.8,-2.8,0.55,2.46,-0.25,-0.28,178.5,14.67,9.07,-188.3,1.583,1.116,1.155
6/5/2020,10:14:31 AM,F2,,0.00000 °,0.00000 °,731.6,279.7,280.2,0.13,280.3,182,76.7,3575,-2.8,-2.8,0.57,2.52,-0.25,-0.28,178.9,14.74,9.07,-188.3,1.59,1.121,1.161
6/5/2020,10:14:31 AM,F2,,0.00000 °,0.00000 °,731.6,280,281.1,0.13,281.2,183,76.6,3571.3,-2.8,-2.8,0.57,2.54,-0.26,-0.28,180.2,14.89,9.07,-188.2,1.597,1.126,1.17
6/5/2020,10:14:32 AM,F2,,0.00000 °,0.00000 °,731.6,280.3,281.6,0.13,281.7,183,76.6,3567.4,-2.8,-2.8,0.59,2.62,-0.26,-0.28,181.3,15.02,9.07,-188.2,1.61,1.135,1.187
6/5/2020,10:14:32 AM,F2,,0.00000 °,0.00000 °,731.6,280.6,281.7,0.13,281.8,183,76.7,3563.2,-2.8,-2.8,0.62,2.71,-0.27,-0.28,182.1,15.1,9.07,-188.1,1.616,1.14,1.195
6/5/2020,10:14:32 AM,F2,,0.00000 °,0.00000 °,731.6,281,282,0.13,282.1,183,76.7,3558.7,-2.8,-2.8,0.62,2.72,-0.27,-0.28,183.5,15.21,9.07,-188,1.623,1.144,1.204
6/5/2020,10:14:32 AM,F2,,0.00000 °,0.00000 °,731.6,281.4,282.4,0.13,282.5,184,76.7,3554,-2.8,-2.8,0.63,2.78,-0.27,-0.28,184.1,15.26,9.07,-187.9,1.635,1.153,1.221
6/5/2020,10:14:33 AM,F2,,0.00000 °,0.00000 °,731.6,281.7,282.8,0.13,282.9,184,76.6,3549.4,-2.8,-2.8,0.65,2.83,-0.26,-0.28,185.5,15.37,9.07,-187.8,1.641,1.157,1.23
6/5/2020,10:14:33 AM,F2,,0.00000 °,0.00000 °,731.6,282.1,283.4,0.13,283.5,184,76.6,3544.6,-2.8,-2.8,0.67,2.93,-0.26,-0.28,187.3,15.52,9.06,-187.6,1.647,1.161,1.237
6/5/2020,10:14:33 AM,F2,,0.00000 °,0.00000 °,731.6,282.5,283.9,0.13,284.1,185,76.5,3539.7,-2.8,-2.8,0.69,3,-0.26,-0.28,189.1,15.68,9.06,-187.5,1.659,1.17,1.256
6/5/2020,10:14:33 AM,F2,,0.00000 °,0.00000 °,731.6,282.7,284.2,0.13,284.4,185,76.5,3537.3,-2.8,-2.8,0.69,3,-0.25,-0.28,191,15.84,9.06,-187.4,1.665,1.174,1.265
6/5/2020,10:14:34 AM,F2,,0.00000 °,0.00000 °,731.6,283.1,284.8,0.13,284.9,185,76.4,3532.3,-2.8,-2.8,0.69,3.01,-0.26,-0.28,191.4,15.88,9.06,-187.3,1.672,1.179,1.274
6/5/2020,10:14:34 AM,F2,,0.00000 °,0.00000 °,731.6,283.5,285.4,0.13,285.6,186,76.3,3527.2,-2.8,-2.7,0.71,3.09,-0.25,-0.27,191.4,15.89,8.86,-176,1.684,1.187,1.293
6/5/2020,10:14:34 AM,F2,,0.00000 °,0.00000 °,731.6,283.9,286.2,0.14,286.4,186,76.2,3522,-2.7,-2.7,0.72,3.11,-0.25,-0.27,191.9,15.94,8.85,-174.9,1.691,1.192,1.304
6/5/2020,10:14:34 AM,F2,,0.00000 °,0.00000 °,731.6,284.4,287,0.14,287.2,187,76.1,3516.7,-2.7,-2.7,0.71,3.09,-0.25,-0.27,192.3,15.99,8.83,-173.9,1.697,1.196,1.312
6/5/2020,10:14:35 AM,F2,,0.00000 °,0.00000 °,731.6,284.8,287.8,0.14,288.1,187,76,3511,-2.7,-2.7,0.72,3.12,-0.24,-0.27,192.5,16.03,8.82,-173.4,1.704,1.201,1.319
6/5/2020,10:14:35 AM,F2,,0.00000 °,0.00000 °,731.6,285.3,288.7,0.14,289.1,188,75.9,3504.8,-2.7,-2.7,0.74,3.22,-0.24,-0.27,192.9,16.07,8.8,-172.2,1.716,1.21,1.332
6/5/2020,10:14:35 AM,F2,,0.00000 °,0.00000 °,731.6,285.9,289.6,0.14,290,188,75.8,3497.8,-2.7,-2.7,0.76,3.28,-0.23,-0.26,193.3,16.12,8.79,-171.6,1.722,1.214,1.336
6/5/2020,10:14:35 AM,F2,,0.00000 °,0.00000 °,731.6,286.2,290.1,0.14,290.5,189,75.7,3494.2,-2.7,-2.7,0.77,3.34,-0.23,-0.26,193.6,16.17,8.79,-171.2,1.728,1.218,1.342
6/5/2020,10:17:50 AM,F3,,0.00000 °,0.00000 °,731.6,274.6,261.1,0.12,259.6,170,81.9,3641.5,-3.6,-3.6,0.22,1.14,-0.09,-0.17,125.2,9.84,9.05,-188.2,0.004,0.003,0.007
6/5/2020,10:17:50 AM,F3,,0.00000 °,0.00000 °,731.6,274.6,261.1,0.12,259.6,170,81.9,3641.5,-3.6,-3.6,0.22,1.14,-0.09,-0.17,125.2,9.84,9.05,-188.2,0.004,0.003,0.007
6/5/2020,10:17:50 AM,F3,,0.00000 °,0.00000 °,731.6,275.4,261.8,0.12,260.3,170,81.9,3630.8,-3.6,-3.6,0.22,1.14,-0.11,-0.18,126.6,9.95,9.05,-188.2,0.005,0.003,0.005
6/5/2020,10:17:50 AM,F3,,0.00000 °,0.00000 °,731.6,275.4,261.7,0.12,260.2,170,81.9,3631.3,-3.6,-3.6,0.21,1.12,-0.12,-0.19,127,9.98,9.05,-188.2,0.005,0.003,0.006
6/5/2020,10:17:51 AM,F3,,0.00000 °,0.00000 °,731.6,275.4,261.6,0.12,260.1,170,81.9,3631.7,-3.6,-3.6,0.21,1.11,-0.13,-0.2,127.5,10.02,9.05,-188.2,0.005,0.003,0.006
6/5/2020,10:17:51 AM,F3,,0.00000 °,0.00000 °,731.6,275.3,261.4,0.12,260,170,82,3633.1,-3.6,-3.6,0.21,1.12,-0.13,-0.2,128,10.06,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:51 AM,F3,,0.00000 °,0.00000 °,731.6,275.2,261.3,0.12,259.8,170,82,3633.9,-3.6,-3.6,0.21,1.1,-0.13,-0.2,128.5,10.1,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:51 AM,F3,,0.00000 °,0.00000 °,731.6,275.2,261.3,0.12,259.8,170,82,3634.2,-3.6,-3.6,0.21,1.1,-0.14,-0.2,128.7,10.11,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:52 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3634.6,-3.6,-3.6,0.21,1.1,-0.15,-0.21,129.3,10.16,9.05,-188.2,0.005,0.003,0.005
6/5/2020,10:17:52 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3634.8,-3.6,-3.6,0.21,1.1,-0.15,-0.21,129.6,10.18,9.05,-188.2,0.005,0.003,0.005
6/5/2020,10:17:52 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3634.9,-3.6,-3.6,0.21,1.1,-0.15,-0.21,129.9,10.2,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:52 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.21,1.11,-0.15,-0.21,130.7,10.26,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:53 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.2,1.09,-0.16,-0.21,131,10.29,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:53 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.21,1.1,-0.16,-0.22,131,10.29,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:53 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.21,1.11,-0.17,-0.22,131,10.29,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:53 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.21,1.1,-0.19,-0.23,131.2,10.3,9.05,-188.2,0.005,0.003,0.006
6/5/2020,10:17:54 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.21,1.1,-0.19,-0.24,131.4,10.32,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:54 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.2,1.09,-0.19,-0.24,131.6,10.33,9.05,-188.2,0.005,0.003,0.004
6/5/2020,10:17:54 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.2,1.08,-0.2,-0.24,131.8,10.35,9.05,-188.2,0.005,0.003,0.005
6/5/2020,10:17:54 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.21,1.09,-0.2,-0.24,132,10.37,9.05,-188.2,0.005,0.004,0.004
6/5/2020,10:17:55 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.21,1.11,-0.21,-0.25,132.1,10.37,9.05,-188.2,0.005,0.004,0.004
6/5/2020,10:17:55 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.22,1.17,-0.21,-0.25,132.3,10.39,9.05,-188.2,0.005,0.004,0.005
6/5/2020,10:17:55 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.2,-3.6,-3.6,0.23,1.2,-0.22,-0.25,132.5,10.4,9.05,-188.2,0.005,0.004,0.011
6/5/2020,10:17:55 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.24,1.22,-0.21,-0.25,132.6,10.42,9.05,-188.2,0.005,0.004,0.017
6/5/2020,10:17:56 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.24,1.22,-0.22,-0.25,132.8,10.43,9.05,-188.2,0.006,0.004,0.034
6/5/2020,10:17:56 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635,-3.6,-3.6,0.25,1.27,-0.22,-0.26,133,10.44,9.05,-188.2,0.006,0.004,0.049
6/5/2020,10:17:56 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.8,170,82,3634.9,-3.6,-3.6,0.25,1.28,-0.22,-0.26,133.2,10.46,9.05,-188.2,0.006,0.004,0.062
6/5/2020,10:17:56 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.8,170,82,3634.9,-3.6,-3.6,0.26,1.31,-0.23,-0.26,133.3,10.47,9.05,-188.2,0.008,0.005,0.092
6/5/2020,10:17:57 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.8,170,82,3635,-3.6,-3.6,0.27,1.33,-0.23,-0.26,133.4,10.48,9.05,-188.2,0.009,0.007,0.127
6/5/2020,10:17:57 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.8,170,82,3635,-3.6,-3.6,0.27,1.36,-0.23,-0.26,133.6,10.49,9.05,-188.1,0.009,0.007,0.127
6/5/2020,10:17:57 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.2,-3.6,-3.6,0.28,1.38,-0.23,-0.26,133.7,10.5,9.05,-188.1,0.011,0.007,0.149
6/5/2020,10:17:57 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.2,-3.6,-3.6,0.28,1.41,-0.23,-0.26,133.9,10.52,9.05,-188.1,0.013,0.009,0.192
6/5/2020,10:17:58 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.2,-3.6,-3.6,0.29,1.44,-0.23,-0.26,134,10.53,9.05,-188.1,0.017,0.012,0.232
6/5/2020,10:17:58 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.3,-3.6,-3.6,0.31,1.49,-0.23,-0.26,134.2,10.54,9.05,-188.1,0.017,0.012,0.232
6/5/2020,10:17:58 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.9,170,81.9,3635.3,-3.6,-3.6,0.31,1.49,-0.23,-0.26,134.3,10.55,9.05,-188.1,0.021,0.014,0.272
6/5/2020,10:17:58 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.9,170,81.9,3635.3,-3.6,-3.6,0.31,1.5,-0.23,-0.26,134.4,10.56,9.05,-188.1,0.023,0.016,0.292
6/5/2020,10:17:59 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.9,170,81.9,3635.4,-3.6,-3.6,0.31,1.53,-0.23,-0.26,134.5,10.57,9.05,-188.1,0.03,0.021,0.347
6/5/2020,10:17:59 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.3,0.12,259.8,170,81.9,3635.4,-3.6,-3.6,0.32,1.56,-0.23,-0.26,134.6,10.58,9.05,-188.1,0.033,0.023,0.364
6/5/2020,10:17:59 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.6,-3.6,-3.6,0.32,1.56,-0.23,-0.26,134.7,10.59,9.05,-188.1,0.033,0.023,0.364
6/5/2020,10:17:59 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.6,-3.6,-3.6,0.33,1.58,-0.23,-0.26,134.9,10.6,9.05,-188.1,0.036,0.025,0.378
6/5/2020,10:18:00 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.3,0.12,259.8,170,82,3635.6,-3.6,-3.6,0.33,1.6,-0.23,-0.26,135,10.6,9.05,-188.1,0.042,0.029,0.413
6/5/2020,10:18:00 AM,F3,,0.00000 °,0.00000 °,731.7,275.1,261.2,0.12,259.7,170,82,3635.6,-3.6,-3.6,0.34,1.64,-0.23,-0.26,135.1,10.61,9.05,-188,0.045,0.032,0.434
6/5/2020,10:18:00 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.7,-3.6,-3.6,0.35,1.66,-0.23,-0.26,135.2,10.62,9.05,-188,0.048,0.034,0.448
6/5/2020,10:18:00 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.2,0.12,259.7,170,82,3635.7,-3.6,-3.6,0.36,1.69,-0.22,-0.26,135.3,10.62,9.05,-188,0.052,0.036,0.464
6/5/2020,10:18:01 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.2,0.12,259.7,170,82,3635.7,-3.6,-3.6,0.36,1.71,-0.22,-0.25,135.3,10.63,9.05,-188,0.059,0.041,0.494
6/5/2020,10:18:01 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.1,0.12,259.7,170,82,3635.8,-3.6,-3.6,0.37,1.74,-0.22,-0.25,135.4,10.63,9.05,-188,0.062,0.044,0.512
6/5/2020,10:18:01 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.2,0.12,259.7,170,82,3635.8,-3.6,-3.6,0.38,1.8,-0.22,-0.25,135.5,10.64,9.05,-188,0.066,0.047,0.53
6/5/2020,10:18:01 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.2,0.12,259.7,170,82,3635.8,-3.6,-3.6,0.4,1.85,-0.21,-0.25,135.5,10.64,9.05,-188,0.074,0.053,0.567
6/5/2020,10:18:02 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.2,0.12,259.7,170,82,3636,-3.6,-3.6,0.4,1.88,-0.21,-0.25,135.6,10.65,9.05,-188,0.083,0.059,0.599
6/5/2020,10:18:02 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.2,0.12,259.7,170,82,3636,-3.6,-3.6,0.42,1.94,-0.21,-0.25,135.7,10.66,9.05,-188,0.083,0.059,0.599
6/5/2020,10:18:02 AM,F3,,0.00000 °,0.00000 °,731.7,275,261.2,0.12,259.7,170,82,3636,-3.6,-3.6,0.43,2,-0.21,-0.24,135.8,10.66,9.05,-188,0.092,0.065,0.627
6/5/2020,10:18:02 AM,F3,,0.00000 °,0.00000 °,731.7,275,261.2,0.12,259.8,170,82,3636.1,-3.6,-3.6,0.44,2.03,-0.21,-0.24,135.8,10.67,9.05,-188,0.097,0.069,0.642
6/5/2020,10:18:03 AM,F3,,0.00000 °,0.00000 °,731.7,275,261.3,0.12,259.8,170,82,3636.1,-3.6,-3.6,0.45,2.07,-0.21,-0.25,135.9,10.67,9.05,-187.9,0.102,0.072,0.651
6/5/2020,10:18:03 AM,F3,,0.00000 °,0.00000 °,731.7,275,261.3,0.12,259.8,170,81.9,3636.1,-3.6,-3.6,0.47,2.13,-0.21,-0.25,136,10.68,9.05,-187.9,0.117,0.082,0.69
6/5/2020,10:18:03 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.3,0.12,259.8,170,81.9,3636.1,-3.6,-3.6,0.48,2.18,-0.22,-0.25,136,10.69,9.05,-187.9,0.117,0.082,0.69
6/5/2020,10:18:03 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.4,0.12,259.9,170,81.9,3636.1,-3.6,-3.6,0.47,2.15,-0.22,-0.25,136.1,10.69,9.05,-187.9,0.122,0.086,0.701
6/5/2020,10:18:04 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.4,0.12,259.9,170,81.9,3636.1,-3.6,-3.6,0.49,2.22,-0.22,-0.25,136.2,10.7,9.05,-187.8,0.138,0.097,0.741
6/5/2020,10:18:04 AM,F3,,0.00000 °,0.00000 °,731.6,275,261.4,0.12,260,170,81.9,3635.8,-3.6,-3.6,0.52,2.34,-0.23,-0.26,136.3,10.71,9.05,-187.8,0.143,0.101,0.755
6/5/2020,10:18:04 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.5,0.12,260,170,81.9,3635.4,-3.6,-3.6,0.53,2.4,-0.23,-0.26,136.3,10.72,9.05,-187.8,0.143,0.101,0.755
6/5/2020,10:18:04 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.6,0.12,260.1,170,81.9,3635,-3.6,-3.6,0.56,2.48,-0.23,-0.26,136.4,10.72,9.05,-187.8,0.149,0.105,0.764
6/5/2020,10:18:05 AM,F3,,0.00000 °,0.00000 °,731.6,275.1,261.6,0.12,260.2,170,81.9,3634.6,-3.6,-3.6,0.57,2.52,-0.24,-0.26,136.4,10.73,9.04,-187.7,0.166,0.117,0.793
6/5/2020,10:18:05 AM,F3,,0.00000 °,0.00000 °,731.6,275.2,261.7,0.12,260.3,170,81.8,3634.1,-3.6,-3.6,0.58,2.58,-0.24,-0.27,136.5,10.73,9.04,-187.6,0.172,0.121,0.8
6/5/2020,10:18:05 AM,F3,,0.00000 °,0.00000 °,731.7,275.2,261.8,0.12,260.4,170,81.8,3633.7,-3.6,-3.6,0.59,2.62,-0.24,-0.27,136.5,10.74,9.04,-187.6,0.172,0.121,0.8
6/5/2020,10:18:05 AM,F3,,0.00000 °,0.00000 °,731.7,275.2,261.9,0.12,260.5,170,81.8,3633.2,-3.6,-3.6,0.61,2.7,-0.24,-0.27,136.6,10.74,9.04,-187.5,0.184,0.13,0.816
6/5/2020,10:18:06 AM,F3,,0.00000 °,0.00000 °,731.7,275.3,262,0.12,260.5,170,81.8,3632.7,-3.6,-3.6,0.63,2.77,-0.24,-0.27,136.6,10.75,9.04,-187.4,1.222,0.862,0.837
6/5/2020,10:18:06 AM,F3,,0.00000 °,0.00000 °,731.7,275.4,262.1,0.12,260.7,170,81.8,3631.5,-3.6,-3.6,0.66,2.87,-0.24,-0.27,136.7,10.75,9.04,-187.3,1.222,0.862,0.837
6/5/2020,10:18:06 AM,F3,,0.00000 °,0.00000 °,731.6,275.5,262.3,0.12,260.9,170,81.7,3630.2,-3.6,-3.6,0.66,2.89,-0.24,-0.26,136.8,10.76,9.04,-187.3,1.239,0.874,0.854
6/5/2020,10:18:06 AM,F3,,0.00000 °,0.00000 °,731.6,275.5,262.4,0.12,261,171,81.7,3629.2,-3.6,-3.6,0.68,2.98,-0.23,-0.26,136.8,10.77,9.04,-187.2,1.241,0.876,0.866
6/5/2020,10:18:07 AM,F3,,0.00000 °,0.00000 °,731.6,275.6,262.6,0.12,261.2,171,81.7,3628.4,-3.6,-3.6,0.7,3.05,-0.23,-0.26,136.9,10.78,9.03,-187,1.258,0.887,0.872
6/5/2020,10:18:07 AM,F3,,0.00000 °,0.00000 °,731.6,275.6,262.7,0.12,261.3,171,81.6,3627.9,-3.6,-3.5,0.72,3.11,-0.23,-0.26,137,10.79,9.03,-187,1.262,0.89,0.881
6/5/2020,10:18:07 AM,F3,,0.00000 °,0.00000 °,731.7,275.7,262.8,0.12,261.4,171,81.6,3627.4,-3.6,-3.5,0.76,3.29,-0.22,-0.26,137.1,10.8,9.03,-186.9,1.26,0.889,0.883
6/5/2020,10:18:07 AM,F3,,0.00000 °,0.00000 °,731.7,275.7,262.9,0.12,261.5,171,81.6,3627,-3.5,-3.5,0.78,3.36,-0.22,-0.25,137.2,10.81,9.03,-186.7,1.26,0.889,0.883
6/5/2020,10:18:08 AM,F3,,0.00000 °,0.00000 °,731.7,275.7,263,0.12,261.6,171,81.6,3626.7,-3.5,-3.5,0.79,3.42,-0.22,-0.25,137.3,10.82,9.03,-186.6,1.266,0.893,0.888
6/5/2020,10:18:08 AM,F3,,0.00000 °,0.00000 °,731.7,275.8,263.1,0.12,261.7,171,81.5,3626.3,-3.5,-3.5,0.81,3.49,-0.21,-0.25,137.3,10.83,9.03,-186.5,1.266,0.893,0.888
6/5/2020,10:18:08 AM,F3,,0.00000 °,0.00000 °,731.6,275.8,263.2,0.12,261.8,171,81.5,3625.9,-3.5,-3.5,0.85,3.65,-0.21,-0.25,137.4,10.84,9.02,-186.4,1.271,0.897,0.892
6/5/2020,10:18:08 AM,F3,,0.00000 °,0.00000 °,731.6,275.8,263.3,0.12,261.9,171,81.5,3625.6,-3.5,-3.5,0.87,3.71,-0.21,-0.24,137.5,10.85,9.02,-186.2,1.265,0.892,0.893
6/5/2020,10:18:09 AM,F3,,0.00000 °,0.00000 °,731.6,275.8,263.4,0.12,262,171,81.5,3625.2,-3.5,-3.5,0.89,3.79,-0.21,-0.24,137.6,10.86,9.02,-186.1,1.265,0.892,0.895
6/5/2020,10:18:09 AM,F3,,0.00000 °,0.00000 °,731.6,275.9,263.5,0.12,262.1,171,81.4,3624.8,-3.5,-3.5,0.9,3.84,-0.2,-0.24,137.6,10.87,9.02,-186.1,1.265,0.892,0.893
6/5/2020,10:18:09 AM,F3,,0.00000 °,0.00000 °,731.6,275.9,263.6,0.12,262.2,171,81.4,3624.1,-3.5,-3.5,0.94,3.99,-0.2,-0.24,137.7,10.87,9.02,-186,1.265,0.892,0.895
6/5/2020,10:18:09 AM,F3,,0.00000 °,0.00000 °,731.6,276,263.7,0.12,262.3,171,81.4,3623.6,-3.5,-3.5,0.96,4.08,-0.2,-0.24,137.8,10.88,9.01,-185.8,1.268,0.895,0.903
6/5/2020,10:18:10 AM,F3,,0.00000 °,0.00000 °,731.6,276,263.7,0.12,262.4,171,81.4,3623.2,-3.5,-3.5,0.98,4.14,-0.19,-0.24,137.9,10.89,8.85,-176.1,1.27,0.896,0.903
6/5/2020,10:22:39 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.7,0.12,260.1,170,82.4,3613.5,-3.7,-3.7,0.55,2.45,-0.07,-0.16,155,12.13,9.12,-192.3,0.014,0.01,0.006
6/5/2020,10:22:39 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.7,0.12,260.1,170,82.4,3613.5,-3.7,-3.7,0.55,2.45,-0.07,-0.16,155,12.13,9.12,-192.3,0.014,0.01,0.006
6/5/2020,10:22:39 AM,F4,,0.00000 °,0.00000 °,731.6,276.8,261.7,0.12,260.1,170,82.4,3613.1,-3.7,-3.7,0.53,2.39,-0.07,-0.15,155.4,12.15,9.12,-192.3,0.014,0.01,0.007
6/5/2020,10:22:39 AM,F4,,0.00000 °,0.00000 °,731.6,276.7,261.6,0.12,260,170,82.5,3613.4,-3.7,-3.7,0.53,2.39,-0.07,-0.16,155.4,12.16,9.12,-192.3,0.014,0.01,0.007
6/5/2020,10:22:40 AM,F4,,0.00000 °,0.00000 °,731.6,276.7,261.6,0.12,260,170,82.5,3613.8,-3.7,-3.7,0.51,2.31,-0.07,-0.16,155.6,12.17,9.12,-192.4,0.014,0.01,0.007
6/5/2020,10:22:40 AM,F4,,0.00000 °,0.00000 °,731.6,276.7,261.5,0.12,259.9,170,82.5,3614.2,-3.7,-3.7,0.51,2.29,-0.07,-0.15,155.8,12.18,9.12,-192.4,0.014,0.01,0.006
6/5/2020,10:22:40 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.5,0.12,259.9,170,82.5,3614.2,-3.7,-3.7,0.49,2.23,-0.07,-0.16,155.9,12.19,9.12,-192.4,0.014,0.01,0.006
6/5/2020,10:22:40 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.5,0.12,259.8,170,82.5,3614.3,-3.7,-3.7,0.5,2.24,-0.06,-0.15,156,12.2,9.12,-192.4,0.014,0.01,0.006
6/5/2020,10:22:41 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.5,0.12,259.8,170,82.5,3614.3,-3.7,-3.7,0.49,2.21,-0.06,-0.15,156.2,12.21,9.12,-192.4,0.014,0.01,0.007
6/5/2020,10:22:41 AM,F4,,0.00000 °,0.00000 °,731.7,276.7,261.4,0.12,259.8,170,82.5,3614.3,-3.7,-3.7,0.49,2.23,-0.07,-0.15,156.3,12.22,9.12,-192.4,0.014,0.01,0.006
