DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,12:00:48 PM,B7,,0.00000 °,0.00000 °,732.3,301.1,278.1,0.13,275.6,181,84.8,3320.9,-4.1,-4.1,0.11,0.72,-0.34,-0.33,134,10.24,8.98,-184.5,0.001,0.001,0.001
6/5/2020,12:00:48 PM,B7,,0.00000 °,0.00000 °,732.3,301.1,278.2,0.13,275.6,181,84.8,3321,-4,-4,0.11,0.72,-0.35,-0.34,134,10.24,8.98,-184.6,0.001,0.001,0.002
6/5/2020,12:00:49 PM,B7,,0.00000 °,0.00000 °,732.3,301.1,278.2,0.13,275.6,181,84.8,3321.3,-4,-4,0.11,0.72,-0.37,-0.35,134,10.24,8.98,-184.7,0.001,0.001,0.003
6/5/2020,12:00:49 PM,B7,,0.00000 °,0.00000 °,732.3,301.1,278.2,0.13,275.7,181,84.7,3321.6,-4,-4,0.11,0.72,-0.37,-0.35,134.1,10.25,8.98,-184.7,0.001,0.001,0.001
6/5/2020,12:00:49 PM,B7,,0.00000 °,0.00000 °,732.3,301,278.2,0.13,275.7,181,84.7,3321.8,-4,-4,0.11,0.73,-0.38,-0.35,134.1,10.25,8.99,-184.9,0.001,0.001,0.002
6/5/2020,12:00:49 PM,B7,,0.00000 °,0.00000 °,732.3,301,278.2,0.13,275.7,181,84.7,3322,-4,-4,0.11,0.72,-0.38,-0.36,134.1,10.26,8.99,-184.9,0.001,0.001,0.003
6/5/2020,12:00:50 PM,B7,,0.00000 °,0.00000 °,732.3,301,278.2,0.13,275.7,181,84.7,3322.3,-4,-4,0.1,0.7,-0.39,-0.36,134.2,10.26,8.99,-185,0.001,0.001,0.001
6/5/2020,12:00:50 PM,B7,,0.00000 °,0.00000 °,732.4,301,278.2,0.13,275.7,181,84.7,3322.6,-4,-4,0.11,0.71,-0.39,-0.36,134.2,10.26,8.99,-185,0.001,0.001,0.002
6/5/2020,12:00:50 PM,B7,,0.00000 °,0.00000 °,732.4,301,278.2,0.13,275.7,181,84.7,3322.6,-4,-4,0.11,0.71,-0.39,-0.36,134.2,10.26,8.99,-185,0.001,0.001,0.002
6/5/2020,12:00:50 PM,B7,,0.00000 °,0.00000 °,732.4,300.9,278.3,0.13,275.8,181,84.7,3322.9,-4,-4,0.11,0.73,-0.39,-0.36,134.3,10.27,8.99,-185.2,0.001,0.001,0.009
6/5/2020,12:00:51 PM,B7,,0.00000 °,0.00000 °,732.4,300.9,278.3,0.13,275.8,181,84.7,3323.3,-4,-4,0.11,0.72,-0.38,-0.36,134.3,10.27,8.99,-185.3,0.001,0.001,0.017
6/5/2020,12:00:51 PM,B7,,0.00000 °,0.00000 °,732.4,300.9,278.3,0.13,275.8,181,84.6,3323.6,-4,-4,0.11,0.73,-0.38,-0.36,134.3,10.28,8.99,-185.4,0.002,0.001,0.035
6/5/2020,12:00:51 PM,B7,,0.00000 °,0.00000 °,732.4,300.8,278.3,0.13,275.8,181,84.6,3323.9,-4,-4,0.11,0.72,-0.38,-0.36,134.3,10.28,9,-185.5,0.002,0.001,0.044
6/5/2020,12:00:51 PM,B7,,0.00000 °,0.00000 °,732.4,300.8,278.3,0.13,275.9,181,84.6,3324.2,-4,-4,0.11,0.71,-0.38,-0.35,134.4,10.28,9,-185.5,0.003,0.002,0.053
6/5/2020,12:00:52 PM,B7,,0.00000 °,0.00000 °,732.4,300.8,278.4,0.13,275.9,181,84.6,3324.6,-4,-4,0.11,0.7,-0.38,-0.35,134.4,10.29,9,-185.6,0.004,0.003,0.075
6/5/2020,12:00:52 PM,B7,,0.00000 °,0.00000 °,732.4,300.8,278.4,0.13,275.9,181,84.6,3324.9,-4,-4,0.1,0.68,-0.38,-0.36,134.4,10.29,9,-185.7,0.004,0.003,0.087
6/5/2020,12:00:52 PM,B7,,0.00000 °,0.00000 °,732.4,300.7,278.4,0.13,276,181,84.5,3325.2,-4,-4,0.1,0.68,-0.38,-0.36,134.4,10.29,9,-185.9,0.005,0.004,0.095
6/5/2020,12:00:52 PM,B7,,0.00000 °,0.00000 °,732.4,300.7,278.4,0.13,276,181,84.5,3325.5,-4,-4,0.1,0.66,-0.38,-0.36,134.4,10.3,9,-185.9,0.006,0.004,0.106
6/5/2020,12:00:53 PM,B7,,0.00000 °,0.00000 °,732.4,300.7,278.5,0.13,276,181,84.5,3325.9,-4,-4,0.1,0.67,-0.38,-0.36,134.4,10.3,9.01,-186,0.008,0.005,0.13
6/5/2020,12:00:53 PM,B7,,0.00000 °,0.00000 °,732.4,300.6,278.5,0.13,276.1,181,84.5,3326.3,-4,-4,0.1,0.67,-0.38,-0.36,134.5,10.3,9.01,-186.1,0.009,0.006,0.143
6/5/2020,12:00:53 PM,B7,,0.00000 °,0.00000 °,732.4,300.6,278.5,0.13,276.1,181,84.4,3327,-4,-4,0.1,0.67,-0.39,-0.36,134.5,10.31,9.01,-186.1,0.01,0.007,0.155
6/5/2020,12:00:53 PM,B7,,0.00000 °,0.00000 °,732.4,300.5,278.5,0.13,276.1,181,84.4,3327.9,-4,-4,0.09,0.65,-0.39,-0.36,134.5,10.31,9.01,-186.2,0.013,0.009,0.18
6/5/2020,12:00:54 PM,B7,,0.00000 °,0.00000 °,732.4,300.4,278.6,0.13,276.2,181,84.4,3328.8,-4,-4,0.09,0.64,-0.38,-0.36,134.5,10.31,9.01,-186.2,0.014,0.01,0.192
6/5/2020,12:00:54 PM,B7,,0.00000 °,0.00000 °,732.4,300.3,278.5,0.13,276.2,181,84.4,3329.8,-4,-4,0.09,0.63,-0.38,-0.36,134.5,10.32,9.01,-186.2,0.016,0.011,0.206
6/5/2020,12:00:54 PM,B7,,0.00000 °,0.00000 °,732.4,300.2,278.5,0.13,276.2,181,84.3,3331.1,-4,-4,0.09,0.62,-0.38,-0.36,134.5,10.32,9.01,-186.2,0.019,0.013,0.23
6/5/2020,12:00:54 PM,B7,,0.00000 °,0.00000 °,732.4,300.1,278.5,0.13,276.2,181,84.3,3332.4,-4,-4,0.08,0.6,-0.39,-0.36,134.5,10.33,9.01,-186.3,0.021,0.015,0.242
6/5/2020,12:00:55 PM,B7,,0.00000 °,0.00000 °,732.4,300,278.5,0.13,276.2,181,84.3,3333.1,-4,-4,0.08,0.58,-0.39,-0.36,134.6,10.33,9.01,-186.3,0.023,0.016,0.251
6/5/2020,12:00:55 PM,B7,,0.00000 °,0.00000 °,732.3,299.9,278.5,0.13,276.2,181,84.2,3334.6,-4,-4,0.07,0.57,-0.39,-0.37,134.6,10.33,9.01,-186.3,0.027,0.019,0.27
6/5/2020,12:00:55 PM,B7,,0.00000 °,0.00000 °,732.3,299.9,278.5,0.13,276.2,181,84.2,3334.6,-4,-4,0.07,0.57,-0.39,-0.37,134.6,10.33,9.01,-186.3,0.027,0.019,0.27
6/5/2020,12:00:55 PM,B7,,0.00000 °,0.00000 °,732.3,299.6,278.5,0.13,276.2,181,84.1,3337.4,-3.9,-3.9,0.07,0.56,-0.4,-0.37,134.6,10.35,9.01,-186.3,0.031,0.022,0.293
6/5/2020,12:00:56 PM,B7,,0.00000 °,0.00000 °,732.3,299.5,278.5,0.13,276.2,181,84.1,3339.1,-3.9,-3.9,0.07,0.56,-0.39,-0.37,134.6,10.35,9.01,-186.4,0.033,0.023,0.307
6/5/2020,12:00:56 PM,B7,,0.00000 °,0.00000 °,732.3,299.3,278.4,0.13,276.2,181,84.1,3340.9,-3.9,-3.9,0.07,0.55,-0.39,-0.36,134.7,10.36,9.01,-186.4,0.038,0.027,0.333
6/5/2020,12:00:56 PM,B7,,0.00000 °,0.00000 °,732.3,299.2,278.4,0.13,276.2,181,84,3342.6,-3.9,-3.9,0.07,0.57,-0.39,-0.36,134.7,10.36,9.01,-186.4,0.04,0.029,0.34
6/5/2020,12:00:56 PM,B7,,0.00000 °,0.00000 °,732.3,299,278.4,0.13,276.1,181,84,3344.4,-3.9,-3.9,0.07,0.56,-0.39,-0.36,134.7,10.37,9.01,-186.4,0.043,0.03,0.35
6/5/2020,12:00:57 PM,B7,,0.00000 °,0.00000 °,732.3,298.9,278.4,0.13,276.1,181,83.9,3345.3,-3.9,-3.9,0.07,0.56,-0.39,-0.36,134.7,10.37,9.01,-186.4,0.048,0.034,0.374
6/5/2020,12:00:57 PM,B7,,0.00000 °,0.00000 °,732.3,298.8,278.4,0.13,276.1,181,83.9,3347.1,-3.9,-3.9,0.07,0.56,-0.39,-0.37,134.8,10.38,9.02,-186.4,0.051,0.036,0.384
6/5/2020,12:00:57 PM,B7,,0.00000 °,0.00000 °,732.3,298.6,278.4,0.13,276.1,181,83.8,3348.8,-3.9,-3.9,0.07,0.57,-0.4,-0.37,134.8,10.39,9.02,-186.4,0.054,0.038,0.394
6/5/2020,12:00:57 PM,B7,,0.00000 °,0.00000 °,732.3,298.5,278.3,0.13,276.1,181,83.8,3350.6,-3.9,-3.9,0.07,0.58,-0.4,-0.37,134.9,10.4,9.02,-186.4,0.06,0.043,0.413
6/5/2020,12:00:58 PM,B7,,0.00000 °,0.00000 °,732.3,298.3,278.3,0.13,276.1,181,83.8,3352.6,-3.9,-3.9,0.08,0.58,-0.4,-0.37,134.9,10.41,9.02,-186.4,0.063,0.045,0.422
6/5/2020,12:00:58 PM,B7,,0.00000 °,0.00000 °,732.3,298.1,278.3,0.13,276.1,181,83.7,3354.5,-3.9,-3.9,0.08,0.6,-0.4,-0.37,135,10.42,9.02,-186.4,0.067,0.047,0.432
6/5/2020,12:00:58 PM,B7,,0.00000 °,0.00000 °,732.3,297.9,278.3,0.13,276.1,181,83.7,3356.4,-3.9,-3.9,0.07,0.58,-0.4,-0.37,135,10.42,9.02,-186.4,0.073,0.052,0.456
6/5/2020,12:00:58 PM,B7,,0.00000 °,0.00000 °,732.3,297.8,278.3,0.13,276.2,181,83.6,3358.4,-3.9,-3.9,0.08,0.59,-0.4,-0.37,135.1,10.43,9.02,-186.4,0.076,0.054,0.468
6/5/2020,12:00:59 PM,B7,,0.00000 °,0.00000 °,732.3,297.7,278.3,0.13,276.2,181,83.5,3359.4,-3.8,-3.8,0.08,0.58,-0.39,-0.37,135.2,10.45,9.02,-186.4,0.08,0.056,0.478
6/5/2020,12:00:59 PM,B7,,0.00000 °,0.00000 °,732.3,297.5,278.3,0.13,276.2,181,83.5,3361.5,-3.8,-3.8,0.08,0.58,-0.39,-0.37,135.3,10.46,9.02,-186.4,0.084,0.059,0.49
6/5/2020,12:00:59 PM,B7,,0.00000 °,0.00000 °,732.3,297.3,278.3,0.13,276.2,181,83.4,3363.6,-3.8,-3.8,0.07,0.57,-0.39,-0.37,135.3,10.47,9.02,-186.4,0.091,0.064,0.514
6/5/2020,12:00:59 PM,B7,,0.00000 °,0.00000 °,732.3,297.1,278.2,0.13,276.2,181,83.4,3365.6,-3.8,-3.8,0.07,0.58,-0.4,-0.37,135.4,10.48,9.02,-186.5,0.095,0.067,0.523
6/5/2020,12:01:00 PM,B7,,0.00000 °,0.00000 °,732.3,296.9,278.2,0.13,276.2,181,83.3,3367.7,-3.8,-3.8,0.08,0.59,-0.39,-0.36,135.5,10.49,9.02,-186.5,0.099,0.07,0.534
6/5/2020,12:01:00 PM,B7,,0.00000 °,0.00000 °,732.4,296.8,278.2,0.13,276.2,181,83.3,3369.8,-3.8,-3.8,0.08,0.59,-0.39,-0.36,135.5,10.5,9.02,-186.5,0.107,0.075,0.555
6/5/2020,12:01:00 PM,B7,,0.00000 °,0.00000 °,732.4,296.8,278.2,0.13,276.2,181,83.3,3369.8,-3.8,-3.8,0.08,0.59,-0.39,-0.36,135.5,10.5,9.02,-186.5,0.107,0.075,0.555
6/5/2020,12:01:00 PM,B7,,0.00000 °,0.00000 °,732.4,296.4,278.1,0.13,276.2,181,83.2,3374,-3.8,-3.8,0.08,0.62,-0.39,-0.37,135.6,10.52,9.02,-186.5,0.115,0.081,0.578
6/5/2020,12:01:01 PM,B7,,0.00000 °,0.00000 °,732.4,296.3,278.1,0.13,276.1,181,83.1,3375.1,-3.8,-3.8,0.09,0.64,-0.39,-0.37,135.6,10.53,9.02,-186.6,0.124,0.087,0.601
6/5/2020,12:01:01 PM,B7,,0.00000 °,0.00000 °,732.3,296.1,278.1,0.13,276.1,181,83.1,3377.4,-3.8,-3.8,0.09,0.65,-0.39,-0.37,135.7,10.53,9.02,-186.7,0.128,0.091,0.614
6/5/2020,12:01:01 PM,B7,,0.00000 °,0.00000 °,732.3,295.9,278,0.13,276.1,181,83,3379.5,-3.8,-3.8,0.09,0.64,-0.4,-0.37,135.7,10.54,9.02,-186.7,0.133,0.094,0.625
6/5/2020,12:01:01 PM,B7,,0.00000 °,0.00000 °,732.3,295.7,278,0.13,276.1,181,83,3381.9,-3.8,-3.8,0.09,0.65,-0.4,-0.37,135.7,10.55,9.02,-186.8,0.142,0.101,0.652
6/5/2020,12:01:02 PM,B7,,0.00000 °,0.00000 °,732.3,295.5,278,0.13,276,181,82.9,3384.2,-3.8,-3.8,0.09,0.65,-0.39,-0.37,135.8,10.56,9.03,-186.9,0.147,0.104,0.668
6/5/2020,12:01:02 PM,B7,,0.00000 °,0.00000 °,732.4,295.3,277.9,0.13,276,181,82.9,3386.6,-3.7,-3.7,0.1,0.67,-0.39,-0.37,135.8,10.57,9.03,-186.9,0.152,0.107,0.68
6/5/2020,12:01:02 PM,B7,,0.00000 °,0.00000 °,732.4,295.1,277.9,0.13,276,181,82.8,3388.9,-3.7,-3.7,0.1,0.69,-0.39,-0.36,135.9,10.58,9.03,-187,0.157,0.111,0.694
6/5/2020,12:01:02 PM,B7,,0.00000 °,0.00000 °,732.4,294.9,277.8,0.13,276,181,82.8,3391.3,-3.7,-3.7,0.1,0.69,-0.39,-0.36,136,10.59,9.03,-187,0.168,0.118,0.724
6/5/2020,12:01:03 PM,B7,,0.00000 °,0.00000 °,732.4,294.8,277.8,0.13,276,181,82.7,3392.5,-3.7,-3.7,0.1,0.7,-0.39,-0.36,141.1,10.99,9.03,-187.1,0.173,0.122,0.734
6/5/2020,12:01:03 PM,B7,,0.00000 °,0.00000 °,732.4,294.6,277.8,0.13,276,181,82.7,3394.9,-3.7,-3.7,0.11,0.7,-0.39,-0.37,142.1,11.08,9.03,-187.1,0.179,0.126,0.747
6/5/2020,12:01:03 PM,B7,,0.00000 °,0.00000 °,732.4,294.4,277.7,0.13,275.9,181,82.6,3397.2,-3.7,-3.7,0.11,0.73,-0.4,-0.37,142.8,11.13,9.03,-187.2,0.19,0.134,0.771
6/5/2020,12:01:03 PM,B7,,0.00000 °,0.00000 °,732.4,294.2,277.7,0.13,275.9,180,82.6,3399.4,-3.7,-3.7,0.12,0.76,-0.4,-0.37,144,11.24,9.03,-187.3,0.196,0.138,0.782
6/5/2020,12:01:04 PM,B7,,0.00000 °,0.00000 °,732.4,294,277.6,0.13,275.8,180,82.6,3401.6,-3.7,-3.7,0.13,0.78,-0.4,-0.37,145.1,11.33,9.04,-187.4,0.201,0.142,0.791
6/5/2020,12:01:04 PM,B7,,0.00000 °,0.00000 °,732.3,293.8,277.6,0.13,275.8,180,82.5,3403.8,-3.7,-3.7,0.13,0.78,-0.41,-0.37,146.5,11.44,9.04,-187.4,0.213,0.15,0.812
6/5/2020,12:01:04 PM,B7,,0.00000 °,0.00000 °,732.3,293.6,277.5,0.13,275.8,180,82.5,3405.9,-3.7,-3.7,0.13,0.81,-0.41,-0.37,147.5,11.52,9.04,-187.5,0.219,0.155,0.825
6/5/2020,12:01:04 PM,B7,,0.00000 °,0.00000 °,732.3,293.4,277.5,0.13,275.8,180,82.4,3408,-3.7,-3.7,0.14,0.84,-0.4,-0.37,148.2,11.58,9.04,-187.6,0.225,0.159,0.835
6/5/2020,12:01:05 PM,B7,,0.00000 °,0.00000 °,732.3,293.3,277.5,0.13,275.8,180,82.4,3409.6,-3.7,-3.7,0.14,0.85,-0.4,-0.37,149.5,11.69,9.04,-187.7,1.27,0.896,0.861
6/5/2020,12:01:05 PM,B7,,0.00000 °,0.00000 °,732.3,293.2,277.5,0.13,275.8,180,82.3,3410.4,-3.7,-3.6,0.15,0.88,-0.4,-0.37,150.4,11.76,9.04,-187.7,1.283,0.906,0.874
6/5/2020,12:01:05 PM,B7,,0.00000 °,0.00000 °,732.3,293.2,277.5,0.13,275.8,180,82.3,3410.4,-3.7,-3.6,0.15,0.88,-0.4,-0.37,150.4,11.76,9.04,-187.7,1.283,0.906,0.874
6/5/2020,12:01:05 PM,B7,,0.00000 °,0.00000 °,732.3,293,277.5,0.13,275.8,180,82.2,3413.4,-3.6,-3.6,0.17,0.94,-0.4,-0.37,150.4,11.77,9.04,-187.8,1.308,0.923,0.892
6/5/2020,12:01:06 PM,B7,,0.00000 °,0.00000 °,732.3,292.8,277.5,0.13,275.9,180,82.2,3414.8,-3.6,-3.6,0.17,0.96,-0.4,-0.37,149.6,11.72,9.04,-187.8,1.32,0.932,0.911
6/5/2020,12:01:06 PM,B7,,0.00000 °,0.00000 °,732.4,292.7,277.6,0.13,275.9,180,82.1,3416.1,-3.6,-3.6,0.18,0.97,-0.4,-0.37,149.6,11.72,9.04,-187.8,1.317,0.929,0.916
6/5/2020,12:01:06 PM,B7,,0.00000 °,0.00000 °,732.4,292.6,277.6,0.13,276,180,82.1,3417.3,-3.6,-3.6,0.18,1.01,-0.4,-0.37,149.6,11.73,9.04,-187.8,1.33,0.939,0.922
6/5/2020,12:01:06 PM,B7,,0.00000 °,0.00000 °,732.4,292.5,277.7,0.13,276.1,180,82,3418.5,-3.6,-3.6,0.19,1.03,-0.4,-0.37,149.7,11.74,9.04,-187.8,1.338,0.944,0.932
6/5/2020,12:01:07 PM,B7,,0.00000 °,0.00000 °,732.4,292.4,277.7,0.13,276.1,181,82,3419.5,-3.6,-3.6,0.19,1.05,-0.4,-0.37,149.8,11.75,9.04,-187.8,1.34,0.945,0.936
6/5/2020,12:03:34 PM,B8,,0.00000 °,0.00000 °,732.4,300.2,278.2,0.13,275.8,181,84.5,3331,-4,-4,0.09,0.65,-0.36,-0.35,141.9,10.87,9.02,-186.9,0.001,0.001,0.001
6/5/2020,12:03:34 PM,B8,,0.00000 °,0.00000 °,732.4,300.1,278.2,0.13,275.8,181,84.4,3331.7,-4,-4,0.09,0.66,-0.37,-0.35,142.1,10.9,9.03,-187.1,0.001,0.001,0.002
6/5/2020,12:03:34 PM,B8,,0.00000 °,0.00000 °,732.4,300.1,278.3,0.13,275.9,181,84.4,3332.1,-4,-4,0.09,0.64,-0.37,-0.35,142.4,10.92,9.03,-187.3,0.001,0.001,0.003
6/5/2020,12:03:34 PM,B8,,0.00000 °,0.00000 °,732.4,300.1,278.3,0.13,275.9,181,84.4,3332.6,-4,-4,0.09,0.64,-0.37,-0.35,142.5,10.93,9.03,-187.3,0.001,0.001,0.001
6/5/2020,12:03:35 PM,B8,,0.00000 °,0.00000 °,732.4,300,278.3,0.13,275.9,181,84.4,3332.9,-4,-4,0.09,0.64,-0.36,-0.35,142.6,10.94,9.03,-187.5,0.001,0.001,0.001
6/5/2020,12:03:35 PM,B8,,0.00000 °,0.00000 °,732.4,300,278.3,0.13,275.9,181,84.3,3333.2,-4,-4,0.09,0.65,-0.36,-0.34,142.7,10.95,9.03,-187.7,0.001,0.001,0.003
6/5/2020,12:03:35 PM,B8,,0.00000 °,0.00000 °,732.4,300,278.3,0.13,276,181,84.3,3333.7,-4,-4,0.09,0.63,-0.36,-0.34,142.8,10.96,9.04,-187.8,0.001,0.001,0.002
6/5/2020,12:03:35 PM,B8,,0.00000 °,0.00000 °,732.4,300,278.3,0.13,276,181,84.3,3333.7,-4,-4,0.09,0.63,-0.36,-0.34,142.8,10.96,9.04,-187.8,0.001,0.001,0.002
6/5/2020,12:03:36 PM,B8,,0.00000 °,0.00000 °,732.4,299.9,278.3,0.13,276,181,84.3,3334.6,-4,-4,0.09,0.62,-0.37,-0.35,143,10.98,9.04,-188,0.001,0.001,0.014
6/5/2020,12:03:36 PM,B8,,0.00000 °,0.00000 °,732.4,299.8,278.4,0.13,276,181,84.3,3335.1,-4,-4,0.08,0.61,-0.37,-0.35,143.1,10.99,9.04,-188.1,0.001,0.001,0.022
6/5/2020,12:03:36 PM,B8,,0.00000 °,0.00000 °,732.5,299.8,278.4,0.13,276,181,84.2,3335.9,-4,-4,0.08,0.58,-0.38,-0.36,143.2,11,9.04,-188.2,0.001,0.001,0.035
6/5/2020,12:03:36 PM,B8,,0.00000 °,0.00000 °,732.5,299.7,278.4,0.13,276,181,84.2,3336.7,-4,-4,0.08,0.59,-0.38,-0.36,143.3,11.01,9.04,-188.2,0.002,0.002,0.056
6/5/2020,12:03:37 PM,B8,,0.00000 °,0.00000 °,732.5,299.6,278.4,0.13,276,181,84.2,3337.4,-4,-4,0.08,0.58,-0.38,-0.36,143.3,11.01,9.05,-188.3,0.003,0.002,0.068
6/5/2020,12:03:37 PM,B8,,0.00000 °,0.00000 °,732.5,299.5,278.4,0.13,276,181,84.2,3338.5,-4,-4,0.08,0.58,-0.38,-0.36,143.5,11.03,9.05,-188.4,0.003,0.002,0.08
6/5/2020,12:03:37 PM,B8,,0.00000 °,0.00000 °,732.3,299.5,278.4,0.13,276,181,84.1,3339.3,-3.9,-3.9,0.08,0.58,-0.38,-0.36,143.6,11.04,9.05,-188.4,0.005,0.003,0.11
6/5/2020,12:03:37 PM,B8,,0.00000 °,0.00000 °,732.3,299.4,278.4,0.13,276.1,181,84.1,3340.3,-3.9,-3.9,0.07,0.57,-0.38,-0.36,143.7,11.05,9.05,-188.4,0.006,0.004,0.125
6/5/2020,12:03:38 PM,B8,,0.00000 °,0.00000 °,732.3,299.3,278.4,0.13,276.1,181,84.1,3340.9,-3.9,-3.9,0.08,0.58,-0.37,-0.35,143.8,11.06,9.05,-188.5,0.007,0.005,0.136
6/5/2020,12:03:38 PM,B8,,0.00000 °,0.00000 °,732.3,299.2,278.4,0.13,276.1,181,84.1,3341.8,-3.9,-3.9,0.07,0.58,-0.37,-0.35,143.8,11.07,9.05,-188.5,0.009,0.007,0.158
6/5/2020,12:03:38 PM,B8,,0.00000 °,0.00000 °,732.3,299.1,278.4,0.13,276.1,181,84,3342.8,-3.9,-3.9,0.07,0.55,-0.36,-0.35,143.9,11.08,9.05,-188.5,0.011,0.007,0.171
6/5/2020,12:03:38 PM,B8,,0.00000 °,0.00000 °,732.3,299.1,278.4,0.13,276.1,181,84,3343.8,-3.9,-3.9,0.06,0.54,-0.37,-0.35,144,11.09,9.05,-188.6,0.012,0.008,0.177
6/5/2020,12:03:39 PM,B8,,0.00000 °,0.00000 °,732.3,299,278.4,0.13,276.1,181,84,3344.8,-3.9,-3.9,0.06,0.53,-0.37,-0.35,144.1,11.1,9.05,-188.6,0.013,0.009,0.182
6/5/2020,12:03:39 PM,B8,,0.00000 °,0.00000 °,732.3,298.9,278.4,0.13,276.1,181,83.9,3345.8,-3.9,-3.9,0.06,0.54,-0.37,-0.35,144.1,11.1,9.05,-188.6,0.016,0.011,0.2
6/5/2020,12:03:39 PM,B8,,0.00000 °,0.00000 °,732.4,298.8,278.4,0.13,276.1,181,83.9,3346.8,-3.9,-3.9,0.07,0.55,-0.37,-0.35,144.2,11.11,9.05,-188.6,0.018,0.012,0.207
6/5/2020,12:03:39 PM,B8,,0.00000 °,0.00000 °,732.4,298.7,278.4,0.13,276.2,181,83.9,3347.8,-3.9,-3.9,0.07,0.56,-0.37,-0.35,144.3,11.12,9.05,-188.6,0.019,0.014,0.217
6/5/2020,12:03:40 PM,B8,,0.00000 °,0.00000 °,732.4,298.7,278.4,0.13,276.2,181,83.8,3348.4,-3.9,-3.9,0.07,0.56,-0.37,-0.35,144.4,11.13,9.05,-188.7,0.023,0.016,0.239
6/5/2020,12:03:40 PM,B8,,0.00000 °,0.00000 °,732.4,298.6,278.4,0.13,276.2,181,83.8,3349.5,-3.9,-3.9,0.07,0.56,-0.37,-0.35,144.5,11.14,9.05,-188.7,0.025,0.017,0.249
6/5/2020,12:03:40 PM,B8,,0.00000 °,0.00000 °,732.4,298.5,278.4,0.13,276.2,181,83.8,3350.6,-3.9,-3.9,0.08,0.59,-0.37,-0.35,144.5,11.15,9.05,-188.7,0.027,0.019,0.258
6/5/2020,12:03:40 PM,B8,,0.00000 °,0.00000 °,732.4,298.5,278.4,0.13,276.2,181,83.8,3350.6,-3.9,-3.9,0.08,0.59,-0.37,-0.35,144.5,11.15,9.05,-188.7,0.027,0.019,0.258
6/5/2020,12:03:41 PM,B8,,0.00000 °,0.00000 °,732.4,298.3,278.4,0.13,276.2,181,83.7,3352.8,-3.9,-3.9,0.08,0.59,-0.38,-0.36,144.6,11.16,9.06,-188.8,0.033,0.023,0.284
6/5/2020,12:03:41 PM,B8,,0.00000 °,0.00000 °,732.4,298.2,278.4,0.13,276.3,181,83.7,3353.8,-3.9,-3.9,0.08,0.58,-0.38,-0.36,144.7,11.17,9.06,-188.8,0.035,0.025,0.291
6/5/2020,12:03:41 PM,B8,,0.00000 °,0.00000 °,732.3,298.1,278.4,0.13,276.3,181,83.7,3354.8,-3.9,-3.9,0.07,0.55,-0.38,-0.36,144.8,11.18,9.06,-188.9,0.037,0.026,0.298
6/5/2020,12:03:41 PM,B8,,0.00000 °,0.00000 °,732.3,298,278.4,0.13,276.3,181,83.6,3355.7,-3.9,-3.9,0.07,0.56,-0.38,-0.36,144.9,11.19,9.06,-188.9,0.042,0.029,0.312
6/5/2020,12:03:42 PM,B8,,0.00000 °,0.00000 °,732.3,298,278.5,0.13,276.3,181,83.6,3356.2,-3.9,-3.9,0.07,0.56,-0.38,-0.36,144.9,11.2,9.06,-188.9,0.044,0.031,0.317
6/5/2020,12:03:42 PM,B8,,0.00000 °,0.00000 °,732.3,297.9,278.5,0.13,276.4,181,83.6,3357.1,-3.8,-3.8,0.07,0.55,-0.38,-0.35,145.1,11.21,9.06,-188.9,0.046,0.033,0.324
6/5/2020,12:03:42 PM,B8,,0.00000 °,0.00000 °,732.5,297.8,278.5,0.13,276.4,181,83.5,3358,-3.8,-3.8,0.07,0.57,-0.38,-0.36,145.3,11.23,9.06,-189,0.051,0.036,0.338
6/5/2020,12:03:42 PM,B8,,0.00000 °,0.00000 °,732.5,297.7,278.5,0.13,276.4,181,83.5,3358.9,-3.8,-3.8,0.07,0.56,-0.38,-0.36,145.4,11.25,9.06,-189,0.054,0.038,0.345
6/5/2020,12:03:43 PM,B8,,0.00000 °,0.00000 °,732.5,297.6,278.5,0.13,276.4,181,83.5,3359.9,-3.8,-3.8,0.07,0.58,-0.38,-0.36,145.5,11.26,9.06,-189,0.056,0.04,0.352
6/5/2020,12:03:43 PM,B8,,0.00000 °,0.00000 °,732.5,297.5,278.5,0.13,276.5,181,83.4,3360.9,-3.8,-3.8,0.08,0.59,-0.38,-0.36,145.7,11.28,9.06,-189,0.062,0.043,0.365
6/5/2020,12:03:43 PM,B8,,0.00000 °,0.00000 °,732.5,297.5,278.5,0.13,276.5,181,83.4,3361.9,-3.8,-3.8,0.08,0.6,-0.38,-0.36,145.8,11.29,9.06,-189.1,0.064,0.045,0.372
6/5/2020,12:03:43 PM,B8,,0.00000 °,0.00000 °,732.5,297.4,278.5,0.13,276.5,181,83.4,3363,-3.8,-3.8,0.08,0.59,-0.38,-0.36,146,11.31,9.06,-189.1,0.067,0.047,0.378
