DATE,TIME,SITE,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,11:14:08 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.9,0.14,291.7,188,71,-2,-2,0.34,1.63,-0.24,-0.27,172,15.13,177.2,8.87,-175.1,0.226,0.159,0.638
5/29/2020,11:14:09 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.9,0.14,291.7,188,71,-2,-2,0.35,1.67,-0.24,-0.26,172,15.13,177.2,8.87,-175.1,0.235,0.166,0.651
5/29/2020,11:14:09 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.9,0.14,291.6,188,71,-2,-2,0.37,1.73,-0.24,-0.26,172.1,15.14,177.2,8.87,-175.1,0.24,0.169,0.655
5/29/2020,11:14:09 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.8,0.14,291.6,188,71,-2,-2,0.38,1.78,-0.24,-0.27,172.1,15.14,177.3,8.87,-175.1,0.245,0.172,0.661
5/29/2020,11:14:09 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.8,0.14,291.6,188,71,-2,-2,0.4,1.85,-0.24,-0.27,172.1,15.14,177.3,8.87,-175.1,0.254,0.179,0.675
5/29/2020,11:14:10 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.8,0.14,291.6,188,71,-2,-2,0.41,1.9,-0.24,-0.26,172.2,15.15,177.3,8.87,-175.1,0.259,0.183,0.684
5/29/2020,11:14:10 AM,F13,89.99999 °,179.99998 °,737.9,271.1,289.8,0.14,291.6,188,70.9,-2,-2,0.42,1.93,-0.24,-0.27,172.2,15.15,177.4,8.87,-175.1,0.264,0.186,0.687
5/29/2020,11:14:10 AM,F13,89.99999 °,179.99998 °,737.9,271.1,289.8,0.14,291.6,188,70.9,-2,-2,0.43,1.99,-0.25,-0.27,172.2,15.15,177.4,8.87,-175.1,0.274,0.193,0.699
5/29/2020,11:14:10 AM,F13,89.99999 °,179.99998 °,737.9,271.1,289.7,0.14,291.5,188,70.9,-2,-2,0.45,2.08,-0.24,-0.27,172.2,15.16,177.4,8.87,-175.1,0.28,0.197,0.703
5/29/2020,11:14:11 AM,F13,89.99999 °,179.99998 °,737.9,271,289.7,0.14,291.5,188,70.9,-2,-2,0.46,2.1,-0.24,-0.27,172.3,15.16,177.4,8.87,-175.1,0.285,0.201,0.707
5/29/2020,11:14:11 AM,F13,89.99999 °,179.99998 °,737.9,271,289.7,0.14,291.5,188,70.9,-2,-2,0.48,2.2,-0.24,-0.27,172.3,15.16,177.4,8.87,-175.1,0.29,0.204,0.714
5/29/2020,11:14:11 AM,F13,89.99999 °,179.99998 °,737.9,271,289.7,0.14,291.5,188,70.9,-2,-2,0.51,2.3,-0.24,-0.26,172.3,15.16,177.5,8.87,-175.1,0.301,0.212,0.728
5/29/2020,11:14:11 AM,F13,89.99999 °,179.99998 °,737.9,270.9,289.6,0.14,291.4,188,70.9,-2,-2,0.57,2.54,-0.23,-0.26,172.3,15.17,177.5,8.87,-175.1,0.306,0.216,0.737
5/29/2020,11:14:12 AM,F13,89.99999 °,179.99998 °,737.9,270.8,289.6,0.14,291.4,188,70.9,-2,-2,0.61,2.68,-0.23,-0.26,172.3,15.17,177.5,8.87,-175.1,0.311,0.219,0.744
5/29/2020,11:14:12 AM,F13,89.99999 °,179.99998 °,737.9,270.8,289.5,0.14,291.4,188,70.9,-2,-2,0.63,2.78,-0.23,-0.26,172.3,15.17,177.5,8.87,-175.1,0.322,0.227,0.756
5/29/2020,11:14:12 AM,F13,89.99999 °,179.99998 °,737.9,270.7,289.5,0.14,291.3,188,70.9,-2,-2,0.64,2.83,-0.22,-0.26,172.3,15.17,177.5,8.87,-175.2,0.328,0.231,0.764
5/29/2020,11:14:12 AM,F13,89.99999 °,179.99998 °,737.9,270.7,289.5,0.14,291.3,188,70.9,-2,-2,0.69,2.99,-0.22,-0.26,172.4,15.17,177.5,8.87,-175.2,0.334,0.235,0.77
5/29/2020,11:14:13 AM,F13,89.99999 °,179.99998 °,737.9,270.6,289.4,0.14,291.2,188,70.9,-2,-2,0.71,3.08,-0.22,-0.25,172.4,15.18,177.5,8.87,-175.2,0.345,0.243,0.784
5/29/2020,11:14:13 AM,F13,89.99999 °,179.99998 °,737.9,270.6,289.4,0.14,291.2,188,70.9,-2,-2,0.74,3.22,-0.22,-0.26,172.4,15.18,177.5,8.87,-175.2,0.351,0.247,0.789
5/29/2020,11:14:13 AM,F13,89.99999 °,179.99998 °,737.9,270.5,289.4,0.14,291.2,188,70.9,-2,-2,0.78,3.36,-0.22,-0.26,172.4,15.18,177.5,8.87,-175.3,0.356,0.251,0.791
5/29/2020,11:14:13 AM,F13,89.99999 °,179.99998 °,737.9,270.5,289.3,0.14,291.1,188,70.9,-2,-2,0.84,3.6,-0.22,-0.25,172.4,15.18,177.6,8.87,-175.3,0.368,0.259,0.795
5/29/2020,11:14:14 AM,F13,89.99999 °,179.99998 °,737.9,270.4,289.3,0.14,291.1,188,70.9,-2,-2,0.88,3.75,-0.21,-0.25,172.4,15.18,177.5,8.87,-175.3,0.374,0.263,0.798
5/29/2020,11:14:14 AM,F13,89.99999 °,179.99998 °,737.9,270.4,289.2,0.14,291.1,188,70.8,-2,-2,2.18,8.91,-0.21,-0.25,172.4,15.18,177.5,8.87,-175.4,0.38,0.268,0.8
5/29/2020,11:14:14 AM,F13,89.99999 °,179.99998 °,737.9,270.3,289.2,0.14,291,188,70.8,-2,-2,3.13,12.64,-0.21,-0.24,172.4,15.18,177.6,8.87,-175.4,0.386,0.272,0.805
5/29/2020,11:14:14 AM,F13,89.99999 °,179.99998 °,737.9,270.2,289.2,0.14,291,188,70.8,-2,-2,2.4,9.77,-0.2,-0.24,172.4,15.19,177.6,8.88,-175.4,0.397,0.28,0.815
5/29/2020,11:14:15 AM,F13,89.99999 °,179.99998 °,737.9,270.2,289.1,0.14,291,188,70.8,-2,-2,1.89,7.76,-0.2,-0.24,172.4,15.19,177.6,8.88,-175.4,0.403,0.284,0.822
5/29/2020,11:14:15 AM,F13,89.99999 °,179.99998 °,737.9,270.1,289.1,0.14,290.9,188,70.8,-2,-2,2.11,8.6,-0.2,-0.24,172.4,15.19,177.6,8.88,-175.5,0.409,0.288,0.828
5/29/2020,11:14:15 AM,F13,89.99999 °,179.99998 °,737.9,270.1,289,0.14,290.8,188,70.8,-2,-2,3.71,14.92,-0.19,-0.24,172.5,15.19,177.6,8.88,-175.5,0.422,0.297,0.843
5/29/2020,11:14:15 AM,F13,89.99999 °,179.99998 °,737.9,270,289,0.14,290.8,188,70.8,-2,-2,3.48,14.04,-0.19,-0.23,172.5,15.19,177.6,8.88,-175.6,0.428,0.301,0.85
5/29/2020,11:14:16 AM,F13,89.99999 °,179.99998 °,737.9,269.9,288.9,0.14,290.7,188,70.8,-2,-2,3.2,12.93,-0.18,-0.23,172.5,15.2,177.6,8.88,-175.6,0.434,0.306,0.854
5/29/2020,11:14:16 AM,F13,89.99999 °,179.99998 °,737.9,269.9,288.9,0.14,290.7,188,70.8,-2,-2,3.87,15.58,-0.18,-0.22,172.5,15.2,177.7,8.88,-175.6,0.447,0.315,0.859
5/29/2020,11:14:16 AM,F13,89.99999 °,179.99998 °,737.9,269.8,288.8,0.14,290.6,188,70.8,-2,-2,2.9,11.74,-0.18,-0.23,172.5,15.2,177.7,8.88,-175.7,0.453,0.319,0.865
5/29/2020,11:14:16 AM,F13,89.99999 °,179.99998 °,737.9,269.7,288.8,0.14,290.6,188,70.8,-2,-2,2.46,10,-0.17,-0.22,172.5,15.2,177.7,8.88,-175.7,0.459,0.323,0.869
5/29/2020,11:14:17 AM,F13,89.99999 °,179.99998 °,737.9,269.7,288.7,0.14,290.6,188,70.8,-2,-2,2.39,9.72,-0.17,-0.22,172.5,15.21,177.7,8.88,-175.7,0.466,0.328,0.874
5/29/2020,11:14:17 AM,F13,89.99999 °,179.99998 °,737.9,269.6,288.7,0.14,290.5,188,70.8,-2,-2,2.8,11.35,-0.17,-0.22,172.5,15.21,177.7,8.88,-175.8,0.478,0.337,0.884
5/29/2020,11:14:17 AM,F13,89.99999 °,179.99998 °,737.9,269.6,288.6,0.14,290.5,188,70.8,-2,-2,2.8,11.35,-0.16,-0.22,172.6,15.21,177.7,8.88,-175.9,0.485,0.342,0.886
5/29/2020,11:14:17 AM,F13,89.99999 °,179.99998 °,737.9,269.5,288.6,0.14,290.4,188,70.8,-2,-2,2.8,11.35,-0.16,-0.22,172.6,15.21,177.7,8.88,-175.9,0.491,0.346,0.891
5/29/2020,11:14:18 AM,F13,89.99999 °,179.99998 °,737.9,269.4,288.5,0.14,290.4,188,70.8,-2,-2,2.66,10.77,-0.16,-0.22,172.6,15.21,177.7,8.88,-175.9,0.504,0.355,0.9
5/29/2020,11:14:18 AM,F13,89.99999 °,179.99998 °,737.9,269.4,288.5,0.14,290.3,188,70.8,-2,-2,2.82,11.44,-0.16,-0.21,172.6,15.22,177.8,8.89,-176,0.511,0.36,0.904
5/29/2020,11:14:18 AM,F13,89.99999 °,179.99998 °,737.9,269.3,288.5,0.14,290.3,188,70.8,-2,-2,1.81,7.42,-0.15,-0.21,172.6,15.22,177.8,8.89,-176.1,0.518,0.365,0.908
5/29/2020,11:14:18 AM,F13,89.99999 °,179.99998 °,737.9,269.3,288.4,0.14,290.3,187,70.7,-2,-2,1.91,7.84,-0.15,-0.21,172.6,15.22,177.8,8.89,-176.1,0.531,0.374,0.917
5/29/2020,11:14:19 AM,F13,89.99999 °,179.99998 °,737.9,269.2,288.4,0.14,290.2,187,70.7,-2,-2,2.09,8.56,-0.14,-0.2,172.6,15.22,177.8,8.89,-176.2,0.538,0.379,0.92
5/29/2020,11:14:19 AM,F13,89.99999 °,179.99998 °,737.9,269.2,288.4,0.14,290.2,187,70.7,-2,-2,2.15,8.76,-0.14,-0.2,172.7,15.23,177.8,8.89,-176.3,0.544,0.383,0.923
5/29/2020,11:14:19 AM,F13,89.99999 °,179.99998 °,737.9,269.1,288.3,0.14,290.2,187,70.7,-2,-2,2.27,9.24,-0.14,-0.2,172.7,15.23,177.9,8.89,-176.4,0.551,0.388,0.925
5/29/2020,11:14:19 AM,F13,89.99999 °,179.99998 °,737.9,269.1,288.3,0.14,290.1,187,70.7,-2,-2,2.16,8.83,-0.13,-0.19,172.7,15.23,177.9,8.89,-176.4,0.565,0.398,0.933
5/29/2020,11:14:20 AM,F13,89.99999 °,179.99998 °,737.9,269,288.2,0.14,290.1,187,70.7,-2,-2,2.31,9.4,-0.12,-0.19,172.8,15.24,177.9,8.89,-176.5,0.571,0.403,0.938
5/29/2020,11:14:20 AM,F13,89.99999 °,179.99998 °,737.9,269,288.2,0.14,290.1,187,70.7,-2,-2,1.74,7.14,-0.12,-0.19,172.8,15.24,178,8.9,-176.6,0.578,0.407,0.942
5/29/2020,11:14:20 AM,F13,89.99999 °,179.99998 °,737.9,268.9,288.2,0.14,290,187,70.7,-2,-2,1.4,5.82,-0.12,-0.19,172.8,15.24,178,8.9,-176.6,0.592,0.417,0.953
5/29/2020,11:14:20 AM,F13,89.99999 °,179.99998 °,737.9,268.9,288.1,0.14,290,187,70.7,-2,-2,1.93,7.91,-0.12,-0.19,172.8,15.25,178,8.9,-176.7,0.599,0.422,0.956
5/29/2020,11:14:21 AM,F13,89.99999 °,179.99998 °,737.9,268.8,288.1,0.14,289.9,187,70.7,-2,-2,11.53,45.8,-0.11,-0.18,172.9,15.25,178,8.9,-176.8,0.606,0.427,0.96
5/29/2020,11:14:21 AM,F13,89.99999 °,179.99998 °,737.9,268.8,288.1,0.14,289.9,187,70.7,-2,-2,11.53,45.8,-0.11,-0.18,172.9,15.25,178.1,8.9,-176.8,0.62,0.437,0.971
5/29/2020,11:14:21 AM,F13,89.99999 °,179.99998 °,737.9,268.7,288,0.14,289.9,187,70.7,-2,-2,11.53,45.8,-0.11,-0.18,172.9,15.26,178.1,8.9,-176.9,0.627,0.442,0.978
5/29/2020,11:14:21 AM,F13,89.99999 °,179.99998 °,737.9,268.7,288,0.14,289.8,187,70.7,-2,-2,11.53,45.8,-0.1,-0.18,173,15.26,178.2,8.9,-177,0.634,0.447,0.984
5/29/2020,11:14:22 AM,F13,89.99999 °,179.99998 °,737.9,268.6,287.9,0.14,289.8,187,70.7,-2,-2,1.74,7.17,-0.1,-0.18,173,15.27,178.2,8.9,-177.1,0.649,0.457,0.994
5/29/2020,11:14:22 AM,F13,89.99999 °,179.99998 °,737.9,268.6,287.9,0.14,289.8,187,70.7,-2,-2,1.73,7.1,-0.1,-0.17,173.1,15.27,178.3,8.91,-177.1,0.656,0.462,0.999
5/29/2020,11:14:22 AM,F13,89.99999 °,179.99998 °,737.9,268.5,287.9,0.14,289.8,187,70.7,-2,-2,1.7,7,-0.1,-0.17,173.1,15.28,178.3,8.91,-177.2,0.663,0.467,1.003
5/29/2020,11:14:22 AM,F13,89.99999 °,179.99998 °,737.9,268.5,287.9,0.14,289.7,187,70.7,-2,-2,1.66,6.84,-0.09,-0.17,173.2,15.28,178.4,8.91,-177.2,0.678,0.478,1.013
5/29/2020,11:14:23 AM,F13,89.99999 °,179.99998 °,737.9,268.4,287.8,0.14,289.7,187,70.6,-2,-2,1.6,6.6,-0.09,-0.17,173.2,15.29,178.4,8.91,-177.4,0.685,0.483,1.018
5/29/2020,11:14:23 AM,F13,89.99999 °,179.99998 °,737.9,268.4,287.8,0.14,289.7,187,70.6,-2,-2,0.68,2.95,-0.09,-0.17,173.2,15.29,178.4,8.91,-177.4,0.693,0.488,1.021
5/29/2020,11:14:23 AM,F13,89.99999 °,179.99998 °,737.9,268.4,287.8,0.14,289.7,187,70.6,-2,-2,0.83,3.56,-0.09,-0.17,173.3,15.3,178.5,8.91,-177.5,0.7,0.493,1.024
5/29/2020,11:14:23 AM,F13,89.99999 °,179.99998 °,737.9,268.3,287.8,0.14,289.6,187,70.6,-2,-2,0.95,4.03,-0.08,-0.16,173.4,15.31,178.6,8.91,-177.5,0.715,0.504,1.028
5/29/2020,11:14:24 AM,F13,89.99999 °,179.99998 °,737.9,268.3,287.7,0.14,289.6,187,70.6,-2,-2,1.38,5.74,-0.08,-0.16,173.5,15.31,178.6,8.91,-177.6,0.723,0.509,1.029
5/29/2020,11:14:24 AM,F13,89.99999 °,179.99998 °,737.9,268.2,287.7,0.14,289.6,187,70.6,-2,-2,0.82,3.54,-0.08,-0.16,173.5,15.32,178.7,8.92,-177.7,0.73,0.515,1.029
5/29/2020,11:14:24 AM,F13,89.99999 °,179.99998 °,737.9,268.2,287.7,0.14,289.5,187,70.6,-2,-2,0.84,3.61,-0.08,-0.16,173.6,15.33,178.8,8.92,-177.8,0.745,0.525,1.03
5/29/2020,11:16:57 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.11,-0.23,-0.26,151.5,13.29,156,8.84,-173.7,-0.005,-0.003,-0.002
5/29/2020,11:16:57 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.11,-0.23,-0.26,151.5,13.29,156,8.84,-173.7,-0.005,-0.003,-0.002
5/29/2020,11:16:57 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.13,-0.25,-0.28,151.7,13.32,156.3,8.85,-174,-0.005,-0.003,-0.002
5/29/2020,11:16:57 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.12,-0.26,-0.28,151.9,13.33,156.4,8.85,-174,-0.005,-0.003,-0.002
5/29/2020,11:16:58 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.12,-0.25,-0.28,152,13.34,156.6,8.85,-174.1,-0.005,-0.003,-0.002
5/29/2020,11:16:58 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.2,1.09,-0.26,-0.28,152.2,13.35,156.7,8.85,-174.2,-0.005,-0.003,-0.003
5/29/2020,11:16:58 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.09,-0.26,-0.28,152.3,13.37,156.9,8.86,-174.3,-0.004,-0.003,-0.002
5/29/2020,11:16:58 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.2,1.09,-0.26,-0.28,152.4,13.37,156.9,8.86,-174.4,-0.004,-0.003,-0.001
5/29/2020,11:16:59 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.19,1.05,-0.26,-0.28,152.5,13.38,157.1,8.86,-174.5,-0.004,-0.003,-0.001
5/29/2020,11:16:59 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.2,1.07,-0.26,-0.28,152.6,13.39,157.2,8.86,-174.6,-0.004,-0.003,-0.001
5/29/2020,11:16:59 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.2,1.09,-0.26,-0.28,152.8,13.41,157.3,8.86,-174.7,-0.004,-0.003,-0.002
5/29/2020,11:16:59 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.12,-0.26,-0.28,152.9,13.42,157.5,8.86,-174.8,-0.004,-0.003,-0.002
5/29/2020,11:17:00 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.2,1.09,-0.26,-0.28,153,13.43,157.6,8.87,-174.9,-0.004,-0.003,0.003
5/29/2020,11:17:00 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.1,-0.27,-0.28,153.1,13.44,157.7,8.87,-175,-0.004,-0.003,0.009
5/29/2020,11:17:00 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.11,-0.27,-0.28,153.2,13.45,157.8,8.87,-175.1,-0.004,-0.003,0.034
5/29/2020,11:17:00 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.1,-0.27,-0.28,153.3,13.45,157.9,8.87,-175.2,-0.003,-0.002,0.05
5/29/2020,11:17:01 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.21,1.13,-0.27,-0.28,153.4,13.46,158,8.87,-175.2,-0.003,-0.002,0.067
5/29/2020,11:17:01 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.22,1.15,-0.27,-0.28,153.5,13.47,158.1,8.87,-175.2,-0.002,-0.002,0.084
5/29/2020,11:17:01 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.22,1.15,-0.26,-0.28,153.6,13.48,158.2,8.87,-175.2,0,0,0.108
5/29/2020,11:17:01 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.23,1.18,-0.26,-0.28,153.7,13.49,158.3,8.87,-175.2,0.001,0,0.119
5/29/2020,11:17:02 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.23,1.19,-0.26,-0.28,153.8,13.5,158.5,8.87,-175.2,0.002,0.001,0.129
5/29/2020,11:17:02 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.23,1.2,-0.26,-0.28,153.9,13.51,158.6,8.87,-175.2,0.004,0.003,0.148
5/29/2020,11:17:02 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.24,1.22,-0.26,-0.28,158.4,13.9,163.2,8.87,-175.2,0.005,0.004,0.158
5/29/2020,11:17:02 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.24,1.24,-0.26,-0.28,158.7,13.93,163.5,8.87,-175.2,0.006,0.004,0.17
5/29/2020,11:17:03 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.29,-0.26,-0.28,158.5,13.91,163.3,8.87,-175.2,0.008,0.005,0.181
5/29/2020,11:17:03 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.25,1.29,-0.25,-0.28,159,13.95,163.7,8.87,-175.2,0.011,0.008,0.202
5/29/2020,11:17:03 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.25,1.28,-0.25,-0.27,159.1,13.96,163.8,8.87,-175.2,0.012,0.009,0.212
5/29/2020,11:17:03 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.29,-0.26,-0.28,159.1,13.96,163.9,8.87,-175.2,0.014,0.01,0.223
5/29/2020,11:17:04 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.33,-0.26,-0.28,159.4,13.99,164.2,8.87,-175.2,0.018,0.012,0.243
5/29/2020,11:17:04 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.27,1.33,-0.25,-0.27,159,13.95,163.7,8.87,-175.2,0.02,0.014,0.253
5/29/2020,11:17:04 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.33,-0.25,-0.27,159.2,13.97,164,8.87,-175.2,0.022,0.015,0.264
5/29/2020,11:17:04 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.25,1.29,-0.25,-0.27,159.2,13.97,164,8.87,-175.2,0.026,0.018,0.287
5/29/2020,11:17:05 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.3,-0.25,-0.27,159.5,14,164.3,8.87,-175.2,0.028,0.02,0.297
5/29/2020,11:17:05 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.3,-0.25,-0.27,159.7,14.02,164.5,8.87,-175.2,0.03,0.021,0.308
5/29/2020,11:17:05 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.29,-0.25,-0.27,159.6,14.01,164.4,8.87,-175.2,0.035,0.025,0.329
5/29/2020,11:17:05 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.3,-0.25,-0.27,159.6,14.01,164.4,8.87,-175.2,0.038,0.027,0.337
5/29/2020,11:17:06 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.26,1.3,-0.24,-0.27,159.7,14.02,164.5,8.87,-175.2,0.04,0.028,0.345
5/29/2020,11:17:06 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.25,1.27,-0.24,-0.27,159.9,14.03,164.6,8.87,-175.2,0.046,0.032,0.361
5/29/2020,11:17:06 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.3,187,71.2,-2.1,-2.1,0.25,1.28,-0.24,-0.27,159.9,14.03,164.7,8.87,-175.2,0.048,0.034,0.367
5/29/2020,11:17:06 AM,F14,89.99999 °,179.99998 °,737.9,269.9,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.29,-0.24,-0.27,160,14.04,164.8,8.87,-175.3,0.051,0.036,0.374
5/29/2020,11:17:07 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.31,-0.24,-0.26,160.1,14.05,164.9,8.87,-175.3,0.054,0.038,0.38
5/29/2020,11:17:07 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.3,-0.24,-0.27,160.2,14.06,165,8.87,-175.3,0.06,0.042,0.397
5/29/2020,11:17:07 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.31,-0.24,-0.27,160.3,14.07,165.1,8.87,-175.3,0.063,0.044,0.407
5/29/2020,11:17:07 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.3,-0.24,-0.27,160.4,14.08,165.1,8.87,-175.3,0.066,0.046,0.415
5/29/2020,11:17:08 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.3,-0.24,-0.27,160.4,14.08,165.2,8.87,-175.3,0.072,0.051,0.433
5/29/2020,11:17:08 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.3,-0.24,-0.27,160.5,14.09,165.3,8.87,-175.3,0.076,0.053,0.44
5/29/2020,11:17:08 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.6,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.32,-0.24,-0.27,160.5,14.09,165.3,8.87,-175.3,0.079,0.056,0.447
5/29/2020,11:17:08 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.7,0.14,289.4,187,71.2,-2.1,-2.1,0.26,1.31,-0.24,-0.27,160.5,14.09,165.4,8.87,-175.3,0.082,0.058,0.456
5/29/2020,11:17:09 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.7,0.14,289.4,187,71.1,-2.1,-2.1,0.27,1.35,-0.25,-0.27,160.6,14.1,165.4,8.87,-175.3,0.089,0.063,0.473
5/29/2020,11:17:09 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.7,0.14,289.4,187,71.1,-2.1,-2.1,0.28,1.38,-0.25,-0.27,160.7,14.11,165.5,8.87,-175.3,0.093,0.065,0.479
5/29/2020,11:17:09 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.7,0.14,289.4,187,71.1,-2.1,-2.1,0.27,1.36,-0.25,-0.27,160.7,14.11,165.5,8.87,-175.3,0.096,0.068,0.485
5/29/2020,11:17:09 AM,F14,89.99999 °,179.99998 °,737.9,269.8,287.7,0.14,289.4,187,71.1,-2.1,-2.1,0.28,1.39,-0.25,-0.27,160.8,14.12,165.6,8.87,-175.3,0.104,0.073,0.495
5/29/2020,11:17:10 AM,F14,89.99999 °,179.99998 °,737.9,269.7,287.7,0.14,289.4,187,71.1,-2.1,-2.1,0.29,1.44,-0.25,-0.27,160.9,14.13,165.7,8.87,-175.3,0.107,0.076,0.5
